att0	att1	att2	att3	att4	att5	att6	att7	att8	att9	att10	att11	att12	att13	att14	att15	att16	att17	att18	att19	att20	att21	att22	att23	att24	att25	att26	att27	att28	att29	att30	att31	att32	att33	att34	att35	att36	att37	att38	att39	att40	att41	att42	att43	att44	att45	att46	att47	att48	att49	Class
"s82"	"s29"	"s93"	"s72"	"s162"	"s150"	"s100"	"s55"	"s22"	"s132"	"s26"	"s38"	"s25"	"s125"	"s96"	"s151"	"s105"	"s147"	"s61"	"s103"	"s23"	"s0"	"s43"	"s7"	"s140"	"s77"	"s51"	"s118"	"s111"	"s133"	"s25"	"s52"	"s29"	"s109"	"s85"	"s40"	"s8"	"s75"	"s25"	"s100"	"s152"	"s68"	"s115"	"s57"	"s30"	"s41"	"s129"	"s13"	"s49"	"s59"	false
"s79"	"s121"	"s32"	"s119"	"s167"	"s159"	"s115"	"s157"	"s158"	"s135"	"s94"	"s186"	"s2"	"s38"	"s129"	"s148"	"s90"	"s11"	"s98"	"s148"	"s33"	"s43"	"s162"	"s148"	"s167"	"s26"	"s54"	"s164"	"s20"	"s67"	"s188"	"s189"	"s196"	"s8"	"s162"	"s29"	"s186"	"s74"	"s71"	"s148"	"s67"	"s173"	"s84"	"s117"	"s129"	"s129"	"s137"	"s95"	"s163"	"s122"	true
"s189"	"s133"	"s37"	"s4"	"s151"	"s51"	"s90"	"s57"	"s158"	"s165"	"s137"	"s194"	"s33"	"s66"	"s43"	"s95"	"s198"	"s89"	"s63"	"s72"	"s29"	"s138"	"s91"	"s0"	"s115"	"s43"	"s134"	"s58"	"s32"	"s22"	"s27"	"s17"	"s151"	"s142"	"s84"	"s199"	"s57"	"s99"	"s193"	"s27"	"s101"	"s33"	"s43"	"s72"	"s115"	"s100"	"s12"	"s131"	"s157"	"s146"	true
"s182"	"s3"	"s9"	"s144"	"s12"	"s125"	"s126"	"s85"	"s13"	"s140"	"s160"	"s161"	"s153"	"s125"	"s103"	"s17"	"s152"	"s104"	"s105"	"s47"	"s46"	"s12"	"s71"	"s131"	"s26"	"s98"	"s86"	"s181"	"s26"	"s165"	"s64"	"s129"	"s89"	"s144"	"s40"	"s60"	"s121"	"s162"	"s67"	"s16"	"s88"	"s4"	"s119"	"s196"	"s98"	"s165"	"s7"	"s168"	"s88"	"s70"	false
"s1"	"s26"	"s35"	"s43"	"s79"	"s172"	"s103"	"s112"	"s155"	"s191"	"s131"	"s159"	"s107"	"s67"	"s28"	"s34"	"s36"	"s71"	"s177"	"s11"	"s95"	"s12"	"s66"	"s64"	"s194"	"s64"	"s35"	"s57"	"s142"	"s126"	"s122"	"s96"	"s90"	"s182"	"s51"	"s193"	"s163"	"s56"	"s18"	"s188"	"s130"	"s160"	"s19"	"s32"	"s156"	"s170"	"s164"	"s43"	"s53"	"s174"	false
"s60"	"s174"	"s5"	"s180"	"s193"	"s54"	"s1"	"s32"	"s70"	"s128"	"s29"	"s42"	"s110"	"s185"	"s26"	"s1"	"s190"	"s107"	"s172"	"s162"	"s114"	"s78"	"s123"	"s153"	"s124"	"s62"	"s160"	"s111"	"s94"	"s61"	"s13"	"s21"	"s169"	"s84"	"s12"	"s100"	"s31"	"s19"	"s175"	"s14"	"s56"	"s14"	"s39"	"s19"	"s122"	"s19"	"s18"	"s159"	"s97"	"s116"	false
"s62"	"s47"	"s118"	"s77"	"s75"	"s34"	"s168"	"s21"	"s109"	"s194"	"s7"	"s20"	"s159"	"s132"	"s102"	"s51"	"s131"	"s6"	"s95"	"s157"	"s70"	"s111"	"s160"	"s127"	"s176"	"s191"	"s96"	"s39"	"s137"	"s70"	"s82"	"s124"	"s183"	"s51"	"s94"	"s196"	"s100"	"s51"	"s17"	"s32"	"s158"	"s117"	"s155"	"s115"	"s192"	"s195"	"s128"	"s54"	"s94"	"s20"	false
"s133"	"s8"	"s66"	"s146"	"s131"	"s1"	"s183"	"s97"	"s144"	"s4"	"s4"	"s51"	"s25"	"s191"	"s32"	"s169"	"s177"	"s121"	"s103"	"s102"	"s47"	"s59"	"s144"	"s135"	"s68"	"s173"	"s53"	"s13"	"s50"	"s128"	"s26"	"s163"	"s136"	"s66"	"s89"	"s197"	"s184"	"s196"	"s166"	"s9"	"s192"	"s175"	"s17"	"s152"	"s138"	"s43"	"s51"	"s45"	"s156"	"s46"	false
"s79"	"s176"	"s176"	"s55"	"s22"	"s90"	"s164"	"s184"	"s196"	"s0"	"s164"	"s108"	"s94"	"s177"	"s165"	"s112"	"s38"	"s69"	"s150"	"s144"	"s98"	"s87"	"s193"	"s163"	"s95"	"s194"	"s144"	"s147"	"s160"	"s185"	"s14"	"s58"	"s31"	"s75"	"s116"	"s198"	"s57"	"s171"	"s18"	"s15"	"s165"	"s80"	"s97"	"s183"	"s88"	"s191"	"s95"	"s132"	"s65"	"s70"	true
"s170"	"s183"	"s91"	"s105"	"s135"	"s136"	"s96"	"s149"	"s120"	"s85"	"s89"	"s52"	"s106"	"s170"	"s185"	"s46"	"s66"	"s136"	"s170"	"s39"	"s170"	"s63"	"s178"	"s70"	"s181"	"s69"	"s184"	"s157"	"s43"	"s171"	"s66"	"s46"	"s134"	"s51"	"s168"	"s107"	"s40"	"s1"	"s183"	"s12"	"s61"	"s117"	"s188"	"s138"	"s40"	"s60"	"s172"	"s121"	"s46"	"s109"	true
"s158"	"s19"	"s92"	"s101"	"s185"	"s72"	"s15"	"s27"	"s135"	"s107"	"s70"	"s97"	"s197"	"s32"	"s105"	"s113"	"s173"	"s18"	"s76"	"s68"	"s98"	"s23"	"s109"	"s153"	"s74"	"s47"	"s88"	"s52"	"s180"	"s108"	"s49"	"s16"	"s27"	"s187"	"s68"	"s87"	"s119"	"s163"	"s177"	"s116"	"s80"	"s183"	"s4"	"s20"	"s37"	"s92"	"s11"	"s44"	"s10"	"s186"	false
"s195"	"s74"	"s40"	"s99"	"s62"	"s190"	"s54"	"s190"	"s119"	"s9"	"s64"	"s88"	"s78"	"s182"	"s105"	"s144"	"s80"	"s157"	"s29"	"s160"	"s64"	"s108"	"s1"	"s9"	"s70"	"s72"	"s165"	"s4"	"s48"	"s34"	"s151"	"s105"	"s41"	"s35"	"s84"	"s18"	"s53"	"s24"	"s2"	"s45"	"s28"	"s52"	"s119"	"s148"	"s138"	"s130"	"s43"	"s82"	"s193"	"s122"	false
"s77"	"s100"	"s117"	"s19"	"s182"	"s62"	"s105"	"s158"	"s33"	"s53"	"s51"	"s79"	"s73"	"s168"	"s103"	"s46"	"s159"	"s151"	"s68"	"s12"	"s101"	"s191"	"s121"	"s63"	"s19"	"s60"	"s21"	"s68"	"s35"	"s132"	"s60"	"s161"	"s173"	"s59"	"s54"	"s20"	"s85"	"s11"	"s130"	"s11"	"s146"	"s123"	"s88"	"s22"	"s154"	"s113"	"s180"	"s71"	"s151"	"s62"	false
"s116"	"s6"	"s111"	"s113"	"s11"	"s120"	"s179"	"s6"	"s193"	"s96"	"s190"	"s161"	"s7"	"s156"	"s118"	"s71"	"s55"	"s94"	"s131"	"s67"	"s130"	"s30"	"s157"	"s153"	"s38"	"s100"	"s161"	"s108"	"s138"	"s156"	"s77"	"s126"	"s117"	"s103"	"s128"	"s60"	"s129"	"s63"	"s191"	"s147"	"s11"	"s199"	"s43"	"s31"	"s109"	"s111"	"s105"	"s177"	"s19"	"s162"	false
"s40"	"s51"	"s88"	"s82"	"s145"	"s132"	"s66"	"s25"	"s52"	"s41"	"s160"	"s119"	"s30"	"s193"	"s50"	"s199"	"s64"	"s32"	"s33"	"s96"	"s180"	"s172"	"s40"	"s54"	"s45"	"s169"	"s191"	"s182"	"s101"	"s136"	"s81"	"s109"	"s193"	"s148"	"s152"	"s79"	"s19"	"s175"	"s136"	"s164"	"s18"	"s172"	"s182"	"s121"	"s115"	"s143"	"s5"	"s27"	"s67"	"s114"	true
"s56"	"s116"	"s74"	"s85"	"s40"	"s198"	"s59"	"s157"	"s184"	"s64"	"s35"	"s135"	"s24"	"s133"	"s94"	"s109"	"s76"	"s148"	"s52"	"s77"	"s179"	"s109"	"s151"	"s196"	"s56"	"s81"	"s90"	"s113"	"s131"	"s23"	"s23"	"s141"	"s53"	"s30"	"s61"	"s12"	"s99"	"s37"	"s75"	"s90"	"s131"	"s99"	"s79"	"s40"	"s36"	"s162"	"s33"	"s196"	"s133"	"s199"	true
"s95"	"s100"	"s100"	"s66"	"s37"	"s169"	"s190"	"s153"	"s4"	"s117"	"s101"	"s142"	"s9"	"s41"	"s191"	"s41"	"s88"	"s158"	"s107"	"s33"	"s151"	"s78"	"s117"	"s7"	"s88"	"s19"	"s99"	"s113"	"s109"	"s53"	"s126"	"s72"	"s43"	"s49"	"s127"	"s118"	"s144"	"s106"	"s145"	"s45"	"s13"	"s50"	"s91"	"s124"	"s100"	"s66"	"s82"	"s46"	"s157"	"s32"	true
"s142"	"s76"	"s72"	"s86"	"s7"	"s39"	"s38"	"s78"	"s4"	"s96"	"s102"	"s180"	"s172"	"s138"	"s82"	"s170"	"s57"	"s145"	"s176"	"s95"	"s149"	"s30"	"s55"	"s122"	"s77"	"s144"	"s93"	"s33"	"s121"	"s85"	"s80"	"s129"	"s161"	"s139"	"s16"	"s49"	"s107"	"s185"	"s128"	"s167"	"s182"	"s155"	"s8"	"s46"	"s103"	"s6"	"s161"	"s8"	"s82"	"s146"	true
"s67"	"s59"	"s9"	"s35"	"s23"	"s144"	"s182"	"s137"	"s105"	"s135"	"s6"	"s120"	"s134"	"s76"	"s121"	"s182"	"s14"	"s52"	"s87"	"s97"	"s134"	"s180"	"s121"	"s96"	"s179"	"s130"	"s121"	"s164"	"s150"	"s113"	"s51"	"s146"	"s25"	"s94"	"s33"	"s3"	"s153"	"s81"	"s25"	"s75"	"s59"	"s84"	"s8"	"s22"	"s43"	"s144"	"s175"	"s41"	"s6"	"s144"	false
"s174"	"s59"	"s145"	"s94"	"s100"	"s80"	"s69"	"s11"	"s124"	"s55"	"s153"	"s105"	"s32"	"s64"	"s61"	"s125"	"s102"	"s16"	"s188"	"s65"	"s163"	"s12"	"s48"	"s199"	"s188"	"s146"	"s157"	"s121"	"s157"	"s111"	"s143"	"s105"	"s169"	"s51"	"s128"	"s55"	"s51"	"s82"	"s96"	"s64"	"s61"	"s155"	"s81"	"s138"	"s101"	"s161"	"s187"	"s141"	"s122"	"s79"	false
"s80"	"s111"	"s130"	"s94"	"s6"	"s136"	"s117"	"s76"	"s73"	"s185"	"s199"	"s142"	"s38"	"s34"	"s164"	"s178"	"s132"	"s30"	"s17"	"s70"	"s11"	"s119"	"s134"	"s148"	"s198"	"s137"	"s140"	"s82"	"s26"	"s138"	"s178"	"s106"	"s38"	"s21"	"s41"	"s17"	"s47"	"s178"	"s24"	"s139"	"s97"	"s3"	"s38"	"s23"	"s88"	"s129"	"s0"	"s55"	"s47"	"s55"	true
"s103"	"s113"	"s136"	"s37"	"s181"	"s129"	"s165"	"s153"	"s138"	"s119"	"s23"	"s99"	"s138"	"s95"	"s193"	"s43"	"s157"	"s96"	"s177"	"s113"	"s133"	"s119"	"s4"	"s159"	"s41"	"s25"	"s35"	"s32"	"s140"	"s64"	"s67"	"s54"	"s173"	"s24"	"s130"	"s16"	"s152"	"s163"	"s4"	"s126"	"s175"	"s185"	"s53"	"s143"	"s127"	"s162"	"s92"	"s132"	"s7"	"s187"	false
"s119"	"s35"	"s179"	"s111"	"s14"	"s169"	"s128"	"s31"	"s50"	"s171"	"s73"	"s16"	"s107"	"s146"	"s178"	"s62"	"s92"	"s44"	"s191"	"s198"	"s102"	"s194"	"s160"	"s150"	"s189"	"s137"	"s56"	"s160"	"s34"	"s130"	"s11"	"s133"	"s80"	"s65"	"s182"	"s81"	"s160"	"s128"	"s153"	"s112"	"s148"	"s45"	"s89"	"s1"	"s99"	"s27"	"s116"	"s183"	"s19"	"s73"	false
"s181"	"s92"	"s33"	"s68"	"s191"	"s12"	"s195"	"s5"	"s29"	"s38"	"s123"	"s39"	"s34"	"s149"	"s126"	"s0"	"s129"	"s59"	"s149"	"s117"	"s13"	"s89"	"s108"	"s5"	"s130"	"s127"	"s131"	"s164"	"s6"	"s170"	"s53"	"s179"	"s83"	"s57"	"s196"	"s199"	"s175"	"s22"	"s51"	"s12"	"s32"	"s28"	"s5"	"s53"	"s92"	"s6"	"s11"	"s104"	"s5"	"s172"	true
"s186"	"s40"	"s185"	"s148"	"s93"	"s64"	"s25"	"s81"	"s130"	"s38"	"s178"	"s111"	"s194"	"s33"	"s83"	"s63"	"s90"	"s172"	"s53"	"s98"	"s66"	"s63"	"s27"	"s22"	"s179"	"s147"	"s103"	"s24"	"s126"	"s157"	"s146"	"s83"	"s92"	"s137"	"s76"	"s153"	"s99"	"s114"	"s84"	"s175"	"s168"	"s25"	"s0"	"s62"	"s27"	"s54"	"s125"	"s29"	"s98"	"s24"	false
"s60"	"s48"	"s169"	"s91"	"s8"	"s159"	"s6"	"s5"	"s79"	"s44"	"s68"	"s71"	"s181"	"s140"	"s115"	"s178"	"s41"	"s41"	"s36"	"s46"	"s68"	"s112"	"s128"	"s98"	"s23"	"s106"	"s92"	"s188"	"s91"	"s21"	"s29"	"s119"	"s114"	"s3"	"s163"	"s98"	"s91"	"s98"	"s69"	"s48"	"s60"	"s121"	"s100"	"s121"	"s67"	"s60"	"s68"	"s151"	"s143"	"s0"	true
"s20"	"s33"	"s89"	"s86"	"s7"	"s121"	"s88"	"s93"	"s121"	"s69"	"s128"	"s186"	"s42"	"s24"	"s63"	"s140"	"s80"	"s129"	"s74"	"s150"	"s153"	"s27"	"s162"	"s11"	"s143"	"s54"	"s134"	"s173"	"s75"	"s29"	"s2"	"s156"	"s156"	"s22"	"s73"	"s121"	"s92"	"s142"	"s118"	"s109"	"s136"	"s144"	"s145"	"s18"	"s151"	"s164"	"s180"	"s22"	"s65"	"s167"	false
"s26"	"s53"	"s142"	"s131"	"s38"	"s82"	"s83"	"s191"	"s123"	"s55"	"s108"	"s151"	"s182"	"s151"	"s26"	"s114"	"s186"	"s115"	"s183"	"s109"	"s180"	"s69"	"s86"	"s188"	"s116"	"s22"	"s33"	"s61"	"s83"	"s169"	"s174"	"s172"	"s2"	"s158"	"s24"	"s69"	"s133"	"s84"	"s60"	"s62"	"s10"	"s167"	"s100"	"s83"	"s30"	"s120"	"s9"	"s132"	"s45"	"s23"	false
"s68"	"s195"	"s165"	"s82"	"s19"	"s29"	"s1"	"s25"	"s143"	"s69"	"s178"	"s0"	"s192"	"s160"	"s12"	"s152"	"s89"	"s56"	"s196"	"s82"	"s147"	"s192"	"s53"	"s52"	"s97"	"s191"	"s92"	"s198"	"s189"	"s72"	"s63"	"s127"	"s112"	"s138"	"s46"	"s121"	"s139"	"s170"	"s92"	"s133"	"s55"	"s110"	"s19"	"s90"	"s82"	"s50"	"s58"	"s159"	"s35"	"s56"	false
"s56"	"s80"	"s114"	"s116"	"s55"	"s81"	"s186"	"s39"	"s143"	"s140"	"s122"	"s152"	"s40"	"s35"	"s41"	"s111"	"s74"	"s56"	"s108"	"s44"	"s89"	"s73"	"s129"	"s196"	"s141"	"s101"	"s180"	"s81"	"s38"	"s81"	"s10"	"s138"	"s97"	"s116"	"s92"	"s117"	"s46"	"s92"	"s12"	"s8"	"s76"	"s31"	"s81"	"s111"	"s49"	"s134"	"s92"	"s53"	"s167"	"s109"	false
"s178"	"s41"	"s62"	"s3"	"s110"	"s46"	"s128"	"s104"	"s195"	"s100"	"s11"	"s47"	"s30"	"s144"	"s38"	"s13"	"s129"	"s36"	"s35"	"s88"	"s135"	"s175"	"s199"	"s20"	"s2"	"s129"	"s83"	"s53"	"s3"	"s101"	"s130"	"s151"	"s134"	"s96"	"s82"	"s111"	"s146"	"s37"	"s43"	"s116"	"s165"	"s182"	"s133"	"s174"	"s40"	"s120"	"s169"	"s99"	"s11"	"s140"	true
"s199"	"s160"	"s152"	"s100"	"s165"	"s53"	"s168"	"s48"	"s198"	"s91"	"s49"	"s30"	"s122"	"s65"	"s83"	"s45"	"s24"	"s22"	"s152"	"s89"	"s41"	"s167"	"s166"	"s28"	"s177"	"s192"	"s154"	"s174"	"s167"	"s86"	"s185"	"s59"	"s115"	"s94"	"s71"	"s75"	"s138"	"s35"	"s86"	"s90"	"s81"	"s8"	"s30"	"s81"	"s160"	"s1"	"s42"	"s99"	"s44"	"s43"	true
"s53"	"s47"	"s160"	"s49"	"s167"	"s101"	"s27"	"s164"	"s121"	"s90"	"s165"	"s98"	"s36"	"s15"	"s165"	"s19"	"s4"	"s103"	"s126"	"s67"	"s179"	"s52"	"s142"	"s60"	"s193"	"s34"	"s128"	"s151"	"s63"	"s146"	"s197"	"s88"	"s7"	"s196"	"s125"	"s21"	"s169"	"s130"	"s61"	"s96"	"s42"	"s76"	"s116"	"s4"	"s16"	"s150"	"s67"	"s54"	"s163"	"s47"	true
"s62"	"s150"	"s182"	"s140"	"s149"	"s44"	"s1"	"s182"	"s108"	"s71"	"s109"	"s15"	"s58"	"s4"	"s5"	"s156"	"s72"	"s195"	"s8"	"s42"	"s91"	"s196"	"s151"	"s122"	"s184"	"s125"	"s95"	"s72"	"s139"	"s162"	"s177"	"s2"	"s199"	"s194"	"s68"	"s85"	"s0"	"s98"	"s7"	"s79"	"s45"	"s11"	"s198"	"s198"	"s191"	"s82"	"s145"	"s153"	"s92"	"s95"	false
"s166"	"s93"	"s132"	"s47"	"s59"	"s130"	"s46"	"s186"	"s54"	"s137"	"s139"	"s56"	"s113"	"s98"	"s148"	"s69"	"s129"	"s111"	"s112"	"s142"	"s112"	"s147"	"s76"	"s41"	"s120"	"s158"	"s121"	"s88"	"s2"	"s184"	"s163"	"s122"	"s188"	"s185"	"s199"	"s76"	"s106"	"s153"	"s86"	"s59"	"s95"	"s111"	"s12"	"s107"	"s44"	"s78"	"s69"	"s42"	"s183"	"s194"	false
"s132"	"s144"	"s88"	"s11"	"s47"	"s9"	"s90"	"s134"	"s160"	"s66"	"s74"	"s99"	"s95"	"s127"	"s11"	"s97"	"s60"	"s45"	"s187"	"s175"	"s121"	"s137"	"s158"	"s50"	"s80"	"s51"	"s84"	"s75"	"s89"	"s2"	"s49"	"s113"	"s23"	"s12"	"s151"	"s15"	"s53"	"s12"	"s157"	"s93"	"s165"	"s122"	"s169"	"s134"	"s61"	"s58"	"s170"	"s88"	"s187"	"s40"	false
"s11"	"s184"	"s83"	"s180"	"s187"	"s175"	"s185"	"s98"	"s44"	"s165"	"s169"	"s156"	"s14"	"s76"	"s44"	"s93"	"s113"	"s49"	"s119"	"s188"	"s134"	"s9"	"s58"	"s21"	"s109"	"s28"	"s189"	"s38"	"s29"	"s102"	"s106"	"s157"	"s180"	"s127"	"s177"	"s165"	"s60"	"s118"	"s51"	"s92"	"s17"	"s86"	"s17"	"s166"	"s128"	"s48"	"s139"	"s12"	"s71"	"s77"	false
"s180"	"s198"	"s104"	"s14"	"s24"	"s181"	"s83"	"s189"	"s186"	"s132"	"s1"	"s73"	"s104"	"s134"	"s146"	"s132"	"s147"	"s32"	"s141"	"s178"	"s0"	"s91"	"s150"	"s55"	"s143"	"s77"	"s66"	"s115"	"s35"	"s153"	"s67"	"s97"	"s21"	"s49"	"s197"	"s109"	"s192"	"s153"	"s126"	"s180"	"s49"	"s110"	"s159"	"s123"	"s122"	"s87"	"s36"	"s148"	"s19"	"s179"	true
"s147"	"s189"	"s69"	"s128"	"s41"	"s137"	"s134"	"s159"	"s183"	"s33"	"s113"	"s42"	"s169"	"s23"	"s60"	"s192"	"s123"	"s137"	"s72"	"s199"	"s112"	"s150"	"s34"	"s198"	"s187"	"s159"	"s160"	"s151"	"s10"	"s16"	"s75"	"s79"	"s8"	"s139"	"s26"	"s190"	"s58"	"s146"	"s14"	"s143"	"s11"	"s167"	"s134"	"s44"	"s130"	"s126"	"s4"	"s36"	"s33"	"s56"	true
"s27"	"s116"	"s106"	"s143"	"s131"	"s187"	"s41"	"s12"	"s109"	"s195"	"s193"	"s56"	"s17"	"s25"	"s84"	"s189"	"s83"	"s142"	"s113"	"s55"	"s41"	"s109"	"s170"	"s182"	"s71"	"s169"	"s115"	"s152"	"s109"	"s69"	"s136"	"s149"	"s76"	"s180"	"s164"	"s89"	"s106"	"s131"	"s85"	"s127"	"s65"	"s107"	"s153"	"s188"	"s177"	"s97"	"s162"	"s14"	"s58"	"s198"	true
"s66"	"s95"	"s64"	"s140"	"s105"	"s171"	"s14"	"s194"	"s59"	"s107"	"s91"	"s123"	"s71"	"s160"	"s0"	"s184"	"s39"	"s4"	"s98"	"s116"	"s24"	"s15"	"s62"	"s128"	"s56"	"s107"	"s137"	"s16"	"s160"	"s43"	"s58"	"s51"	"s99"	"s92"	"s130"	"s62"	"s63"	"s135"	"s71"	"s195"	"s127"	"s36"	"s162"	"s143"	"s138"	"s107"	"s195"	"s28"	"s142"	"s48"	true
"s83"	"s170"	"s120"	"s100"	"s107"	"s8"	"s99"	"s180"	"s164"	"s9"	"s125"	"s98"	"s11"	"s62"	"s128"	"s75"	"s110"	"s156"	"s12"	"s37"	"s128"	"s51"	"s68"	"s136"	"s87"	"s4"	"s109"	"s15"	"s162"	"s60"	"s50"	"s45"	"s165"	"s65"	"s128"	"s126"	"s155"	"s176"	"s182"	"s146"	"s118"	"s92"	"s28"	"s87"	"s168"	"s90"	"s41"	"s11"	"s95"	"s54"	true
"s107"	"s147"	"s183"	"s142"	"s134"	"s52"	"s34"	"s59"	"s31"	"s33"	"s97"	"s92"	"s147"	"s9"	"s74"	"s185"	"s167"	"s162"	"s192"	"s65"	"s45"	"s176"	"s176"	"s26"	"s41"	"s85"	"s113"	"s149"	"s13"	"s34"	"s190"	"s116"	"s154"	"s41"	"s36"	"s56"	"s17"	"s154"	"s98"	"s57"	"s17"	"s29"	"s141"	"s5"	"s119"	"s159"	"s131"	"s165"	"s98"	"s135"	false
"s49"	"s50"	"s54"	"s14"	"s193"	"s12"	"s134"	"s180"	"s198"	"s39"	"s118"	"s190"	"s181"	"s117"	"s83"	"s3"	"s157"	"s95"	"s37"	"s1"	"s43"	"s98"	"s128"	"s58"	"s101"	"s111"	"s88"	"s16"	"s163"	"s198"	"s46"	"s152"	"s89"	"s192"	"s106"	"s84"	"s33"	"s1"	"s104"	"s108"	"s55"	"s94"	"s4"	"s43"	"s109"	"s161"	"s112"	"s66"	"s100"	"s179"	false
"s157"	"s36"	"s49"	"s52"	"s177"	"s2"	"s31"	"s102"	"s38"	"s109"	"s59"	"s160"	"s115"	"s1"	"s175"	"s55"	"s122"	"s108"	"s149"	"s51"	"s56"	"s53"	"s106"	"s140"	"s67"	"s118"	"s62"	"s182"	"s119"	"s78"	"s52"	"s175"	"s122"	"s38"	"s24"	"s77"	"s182"	"s124"	"s110"	"s138"	"s17"	"s117"	"s188"	"s65"	"s168"	"s104"	"s101"	"s184"	"s128"	"s90"	false
"s136"	"s97"	"s44"	"s23"	"s115"	"s23"	"s62"	"s96"	"s92"	"s82"	"s47"	"s117"	"s42"	"s6"	"s175"	"s39"	"s40"	"s42"	"s12"	"s135"	"s138"	"s112"	"s108"	"s19"	"s68"	"s66"	"s151"	"s3"	"s148"	"s35"	"s173"	"s55"	"s136"	"s82"	"s82"	"s63"	"s38"	"s162"	"s35"	"s50"	"s11"	"s180"	"s163"	"s96"	"s47"	"s168"	"s196"	"s106"	"s67"	"s42"	true
"s78"	"s176"	"s179"	"s140"	"s127"	"s7"	"s3"	"s114"	"s53"	"s12"	"s5"	"s194"	"s90"	"s140"	"s196"	"s38"	"s95"	"s82"	"s119"	"s63"	"s74"	"s84"	"s24"	"s96"	"s100"	"s137"	"s191"	"s192"	"s170"	"s58"	"s37"	"s33"	"s176"	"s172"	"s64"	"s128"	"s85"	"s164"	"s36"	"s88"	"s26"	"s105"	"s22"	"s172"	"s47"	"s175"	"s13"	"s170"	"s157"	"s166"	true
"s35"	"s155"	"s169"	"s29"	"s93"	"s137"	"s189"	"s180"	"s66"	"s45"	"s139"	"s12"	"s165"	"s59"	"s174"	"s177"	"s158"	"s157"	"s159"	"s140"	"s114"	"s189"	"s26"	"s145"	"s158"	"s55"	"s33"	"s194"	"s131"	"s89"	"s141"	"s158"	"s78"	"s142"	"s182"	"s64"	"s73"	"s149"	"s147"	"s177"	"s198"	"s54"	"s4"	"s17"	"s40"	"s139"	"s52"	"s55"	"s166"	"s10"	true
"s11"	"s73"	"s173"	"s158"	"s178"	"s166"	"s48"	"s136"	"s66"	"s157"	"s2"	"s64"	"s47"	"s136"	"s138"	"s70"	"s163"	"s105"	"s140"	"s161"	"s143"	"s168"	"s21"	"s12"	"s136"	"s132"	"s175"	"s160"	"s7"	"s132"	"s145"	"s68"	"s193"	"s19"	"s188"	"s112"	"s170"	"s23"	"s7"	"s167"	"s90"	"s162"	"s47"	"s58"	"s175"	"s118"	"s157"	"s159"	"s8"	"s26"	true
"s147"	"s18"	"s155"	"s144"	"s18"	"s175"	"s43"	"s14"	"s194"	"s1"	"s108"	"s87"	"s176"	"s129"	"s65"	"s10"	"s143"	"s194"	"s17"	"s71"	"s41"	"s161"	"s25"	"s143"	"s23"	"s176"	"s75"	"s181"	"s173"	"s108"	"s60"	"s47"	"s27"	"s95"	"s4"	"s68"	"s186"	"s85"	"s160"	"s196"	"s67"	"s128"	"s74"	"s130"	"s188"	"s153"	"s199"	"s149"	"s151"	"s129"	true
"s122"	"s192"	"s64"	"s168"	"s173"	"s0"	"s174"	"s40"	"s102"	"s38"	"s177"	"s159"	"s82"	"s109"	"s7"	"s39"	"s154"	"s161"	"s75"	"s6"	"s182"	"s151"	"s130"	"s173"	"s122"	"s178"	"s150"	"s125"	"s93"	"s165"	"s31"	"s78"	"s107"	"s154"	"s71"	"s36"	"s40"	"s92"	"s22"	"s194"	"s52"	"s85"	"s119"	"s25"	"s67"	"s26"	"s17"	"s198"	"s190"	"s96"	true
"s2"	"s117"	"s106"	"s125"	"s123"	"s149"	"s5"	"s155"	"s64"	"s131"	"s87"	"s102"	"s164"	"s16"	"s173"	"s156"	"s116"	"s196"	"s188"	"s153"	"s184"	"s24"	"s188"	"s131"	"s194"	"s25"	"s82"	"s109"	"s66"	"s92"	"s77"	"s32"	"s102"	"s97"	"s190"	"s114"	"s49"	"s193"	"s107"	"s7"	"s52"	"s199"	"s154"	"s98"	"s24"	"s150"	"s133"	"s95"	"s117"	"s115"	true
"s193"	"s138"	"s74"	"s125"	"s14"	"s60"	"s160"	"s62"	"s179"	"s90"	"s163"	"s71"	"s91"	"s67"	"s179"	"s62"	"s168"	"s113"	"s100"	"s56"	"s114"	"s22"	"s127"	"s195"	"s22"	"s60"	"s159"	"s55"	"s185"	"s22"	"s31"	"s165"	"s191"	"s82"	"s15"	"s8"	"s61"	"s60"	"s194"	"s42"	"s43"	"s104"	"s96"	"s120"	"s82"	"s19"	"s104"	"s148"	"s72"	"s125"	false
"s122"	"s139"	"s143"	"s199"	"s5"	"s117"	"s132"	"s10"	"s130"	"s53"	"s94"	"s191"	"s177"	"s94"	"s54"	"s155"	"s47"	"s81"	"s146"	"s181"	"s47"	"s44"	"s1"	"s35"	"s45"	"s187"	"s24"	"s99"	"s82"	"s168"	"s53"	"s2"	"s164"	"s153"	"s71"	"s167"	"s193"	"s33"	"s61"	"s83"	"s25"	"s105"	"s151"	"s34"	"s130"	"s106"	"s195"	"s78"	"s34"	"s97"	true
