att0	att1	att2	att3	att4	att5	att6	att7	att8	att9	att10	att11	att12	att13	att14	att15	att16	att17	att18	att19	att20	att21	att22	att23	att24	att25	att26	att27	att28	att29	att30	att31	att32	att33	att34	att35	att36	att37	att38	att39	att40	att41	att42	att43	att44	att45	att46	att47	att48	att49	Class
"s7"	"s18"	"s47"	"s39"	"s4"	"s29"	"s15"	"s15"	"s14"	"s1"	"s5"	"s30"	"s14"	"s33"	"s6"	"s21"	"s42"	"s21"	"s26"	"s15"	"s47"	"s3"	"s17"	"s49"	"s24"	"s12"	"s17"	"s49"	"s47"	"s37"	"s0"	"s41"	"s10"	"s42"	"s9"	"s31"	"s1"	"s5"	"s22"	"s31"	"s38"	"s44"	"s22"	"s21"	"s28"	"s32"	"s41"	"s18"	"s47"	"s30"	true
"s5"	"s15"	"s22"	"s4"	"s43"	"s19"	"s23"	"s42"	"s48"	"s32"	"s29"	"s40"	"s19"	"s26"	"s45"	"s24"	"s18"	"s3"	"s9"	"s43"	"s20"	"s2"	"s8"	"s14"	"s24"	"s20"	"s44"	"s36"	"s27"	"s6"	"s5"	"s19"	"s32"	"s49"	"s4"	"s23"	"s34"	"s18"	"s48"	"s25"	"s45"	"s30"	"s6"	"s40"	"s37"	"s11"	"s3"	"s49"	"s27"	"s42"	false
"s39"	"s5"	"s27"	"s7"	"s24"	"s28"	"s22"	"s30"	"s4"	"s34"	"s29"	"s43"	"s32"	"s28"	"s38"	"s20"	"s46"	"s28"	"s31"	"s14"	"s39"	"s22"	"s36"	"s45"	"s10"	"s9"	"s38"	"s4"	"s40"	"s5"	"s45"	"s9"	"s7"	"s1"	"s32"	"s26"	"s31"	"s49"	"s24"	"s40"	"s36"	"s13"	"s16"	"s43"	"s20"	"s9"	"s1"	"s15"	"s28"	"s30"	false
"s38"	"s5"	"s37"	"s6"	"s42"	"s43"	"s32"	"s11"	"s36"	"s27"	"s41"	"s19"	"s13"	"s39"	"s19"	"s33"	"s27"	"s7"	"s46"	"s11"	"s15"	"s5"	"s44"	"s26"	"s42"	"s13"	"s10"	"s27"	"s30"	"s32"	"s32"	"s15"	"s14"	"s32"	"s2"	"s4"	"s20"	"s29"	"s48"	"s13"	"s35"	"s30"	"s3"	"s20"	"s9"	"s41"	"s28"	"s47"	"s23"	"s41"	false
"s22"	"s22"	"s2"	"s43"	"s29"	"s26"	"s7"	"s34"	"s47"	"s21"	"s42"	"s4"	"s7"	"s49"	"s21"	"s6"	"s35"	"s31"	"s43"	"s6"	"s6"	"s35"	"s35"	"s17"	"s15"	"s25"	"s34"	"s18"	"s41"	"s1"	"s28"	"s7"	"s7"	"s41"	"s21"	"s20"	"s22"	"s44"	"s18"	"s19"	"s32"	"s18"	"s19"	"s21"	"s3"	"s44"	"s41"	"s17"	"s17"	"s49"	true
"s11"	"s40"	"s40"	"s30"	"s11"	"s18"	"s39"	"s21"	"s8"	"s19"	"s21"	"s6"	"s2"	"s3"	"s40"	"s6"	"s30"	"s41"	"s38"	"s44"	"s17"	"s22"	"s32"	"s14"	"s44"	"s48"	"s3"	"s9"	"s21"	"s10"	"s3"	"s21"	"s29"	"s23"	"s21"	"s23"	"s21"	"s12"	"s47"	"s32"	"s36"	"s48"	"s15"	"s36"	"s14"	"s42"	"s43"	"s23"	"s46"	"s27"	true
"s35"	"s9"	"s8"	"s44"	"s11"	"s36"	"s33"	"s15"	"s8"	"s44"	"s40"	"s4"	"s41"	"s43"	"s15"	"s20"	"s40"	"s9"	"s42"	"s10"	"s16"	"s26"	"s41"	"s30"	"s32"	"s7"	"s30"	"s30"	"s3"	"s3"	"s15"	"s3"	"s39"	"s23"	"s3"	"s25"	"s35"	"s38"	"s29"	"s25"	"s19"	"s21"	"s0"	"s31"	"s0"	"s47"	"s2"	"s17"	"s0"	"s27"	true
"s27"	"s6"	"s23"	"s15"	"s11"	"s4"	"s8"	"s39"	"s34"	"s35"	"s3"	"s25"	"s36"	"s18"	"s47"	"s18"	"s7"	"s31"	"s45"	"s37"	"s47"	"s2"	"s36"	"s42"	"s22"	"s37"	"s28"	"s6"	"s41"	"s11"	"s33"	"s26"	"s8"	"s38"	"s15"	"s44"	"s24"	"s43"	"s28"	"s25"	"s13"	"s8"	"s30"	"s40"	"s37"	"s19"	"s4"	"s21"	"s44"	"s23"	true
"s4"	"s49"	"s38"	"s2"	"s24"	"s39"	"s43"	"s30"	"s27"	"s36"	"s37"	"s5"	"s40"	"s46"	"s9"	"s10"	"s34"	"s23"	"s12"	"s10"	"s22"	"s19"	"s18"	"s27"	"s41"	"s36"	"s15"	"s21"	"s27"	"s8"	"s13"	"s6"	"s48"	"s15"	"s28"	"s48"	"s48"	"s47"	"s28"	"s19"	"s10"	"s2"	"s29"	"s28"	"s43"	"s21"	"s26"	"s7"	"s38"	"s14"	true
"s11"	"s26"	"s43"	"s3"	"s34"	"s1"	"s18"	"s39"	"s22"	"s47"	"s24"	"s49"	"s31"	"s47"	"s17"	"s8"	"s44"	"s23"	"s46"	"s49"	"s47"	"s7"	"s2"	"s28"	"s42"	"s25"	"s44"	"s49"	"s21"	"s1"	"s47"	"s12"	"s27"	"s42"	"s14"	"s30"	"s39"	"s31"	"s26"	"s34"	"s11"	"s35"	"s34"	"s4"	"s20"	"s30"	"s3"	"s44"	"s28"	"s9"	true
"s37"	"s4"	"s40"	"s24"	"s32"	"s9"	"s26"	"s7"	"s12"	"s35"	"s40"	"s18"	"s29"	"s26"	"s39"	"s41"	"s27"	"s42"	"s28"	"s3"	"s12"	"s9"	"s7"	"s25"	"s41"	"s10"	"s36"	"s44"	"s40"	"s39"	"s8"	"s30"	"s7"	"s44"	"s14"	"s46"	"s4"	"s14"	"s36"	"s26"	"s2"	"s41"	"s5"	"s1"	"s8"	"s0"	"s35"	"s22"	"s31"	"s48"	true
"s48"	"s33"	"s12"	"s29"	"s10"	"s48"	"s8"	"s6"	"s15"	"s23"	"s27"	"s9"	"s10"	"s30"	"s47"	"s28"	"s27"	"s27"	"s21"	"s40"	"s12"	"s26"	"s47"	"s18"	"s2"	"s16"	"s28"	"s23"	"s15"	"s13"	"s27"	"s17"	"s16"	"s39"	"s18"	"s24"	"s16"	"s44"	"s36"	"s15"	"s43"	"s42"	"s4"	"s14"	"s23"	"s34"	"s35"	"s12"	"s39"	"s27"	false
"s21"	"s2"	"s13"	"s38"	"s34"	"s20"	"s17"	"s26"	"s49"	"s27"	"s24"	"s37"	"s40"	"s30"	"s38"	"s29"	"s15"	"s7"	"s45"	"s18"	"s12"	"s35"	"s30"	"s35"	"s11"	"s40"	"s6"	"s22"	"s23"	"s7"	"s39"	"s41"	"s0"	"s7"	"s8"	"s44"	"s43"	"s21"	"s6"	"s8"	"s30"	"s29"	"s18"	"s21"	"s37"	"s5"	"s3"	"s49"	"s45"	"s6"	false
"s17"	"s46"	"s6"	"s17"	"s44"	"s10"	"s35"	"s11"	"s37"	"s16"	"s24"	"s8"	"s30"	"s5"	"s25"	"s43"	"s27"	"s36"	"s9"	"s5"	"s3"	"s43"	"s22"	"s10"	"s5"	"s5"	"s48"	"s45"	"s34"	"s31"	"s15"	"s21"	"s48"	"s18"	"s26"	"s49"	"s19"	"s49"	"s37"	"s27"	"s39"	"s31"	"s16"	"s5"	"s42"	"s10"	"s32"	"s6"	"s31"	"s40"	true
"s34"	"s22"	"s26"	"s39"	"s0"	"s42"	"s0"	"s19"	"s6"	"s13"	"s18"	"s18"	"s18"	"s45"	"s9"	"s28"	"s21"	"s41"	"s33"	"s19"	"s35"	"s4"	"s24"	"s21"	"s10"	"s17"	"s8"	"s32"	"s19"	"s20"	"s44"	"s28"	"s41"	"s35"	"s8"	"s37"	"s43"	"s5"	"s49"	"s13"	"s18"	"s22"	"s34"	"s49"	"s45"	"s8"	"s37"	"s11"	"s43"	"s3"	false
"s37"	"s40"	"s23"	"s39"	"s18"	"s13"	"s33"	"s17"	"s14"	"s24"	"s13"	"s33"	"s33"	"s3"	"s23"	"s47"	"s37"	"s29"	"s30"	"s1"	"s8"	"s42"	"s33"	"s11"	"s39"	"s34"	"s25"	"s49"	"s27"	"s16"	"s45"	"s15"	"s29"	"s39"	"s49"	"s30"	"s35"	"s10"	"s29"	"s38"	"s0"	"s8"	"s30"	"s36"	"s7"	"s47"	"s4"	"s26"	"s28"	"s45"	false
"s3"	"s18"	"s24"	"s49"	"s19"	"s4"	"s24"	"s41"	"s4"	"s35"	"s23"	"s42"	"s7"	"s24"	"s10"	"s31"	"s15"	"s17"	"s32"	"s3"	"s23"	"s4"	"s48"	"s7"	"s27"	"s5"	"s39"	"s11"	"s9"	"s39"	"s34"	"s43"	"s31"	"s18"	"s19"	"s3"	"s39"	"s25"	"s20"	"s41"	"s31"	"s45"	"s24"	"s43"	"s27"	"s31"	"s44"	"s25"	"s6"	"s10"	false
"s4"	"s35"	"s2"	"s41"	"s33"	"s48"	"s7"	"s34"	"s32"	"s14"	"s43"	"s34"	"s9"	"s22"	"s8"	"s31"	"s6"	"s9"	"s11"	"s8"	"s40"	"s42"	"s5"	"s40"	"s30"	"s29"	"s25"	"s42"	"s0"	"s18"	"s44"	"s48"	"s16"	"s43"	"s33"	"s12"	"s37"	"s3"	"s31"	"s11"	"s37"	"s19"	"s1"	"s35"	"s47"	"s25"	"s39"	"s43"	"s27"	"s41"	true
"s2"	"s34"	"s40"	"s7"	"s22"	"s2"	"s38"	"s13"	"s10"	"s20"	"s24"	"s32"	"s40"	"s24"	"s20"	"s17"	"s22"	"s26"	"s12"	"s24"	"s18"	"s28"	"s4"	"s1"	"s3"	"s17"	"s38"	"s49"	"s17"	"s16"	"s44"	"s31"	"s34"	"s23"	"s14"	"s31"	"s29"	"s39"	"s26"	"s10"	"s35"	"s48"	"s41"	"s30"	"s33"	"s8"	"s13"	"s12"	"s30"	"s15"	true
"s3"	"s49"	"s27"	"s15"	"s26"	"s11"	"s0"	"s31"	"s24"	"s16"	"s11"	"s48"	"s37"	"s40"	"s37"	"s3"	"s31"	"s22"	"s6"	"s49"	"s21"	"s37"	"s38"	"s30"	"s18"	"s45"	"s29"	"s25"	"s10"	"s11"	"s35"	"s29"	"s39"	"s1"	"s2"	"s49"	"s21"	"s28"	"s17"	"s11"	"s49"	"s39"	"s3"	"s29"	"s43"	"s14"	"s38"	"s35"	"s40"	"s48"	true
"s25"	"s34"	"s27"	"s29"	"s10"	"s25"	"s25"	"s22"	"s27"	"s8"	"s29"	"s46"	"s35"	"s36"	"s48"	"s11"	"s33"	"s17"	"s8"	"s49"	"s13"	"s36"	"s11"	"s48"	"s25"	"s19"	"s30"	"s26"	"s4"	"s7"	"s43"	"s8"	"s49"	"s30"	"s21"	"s23"	"s33"	"s1"	"s14"	"s39"	"s30"	"s31"	"s0"	"s26"	"s4"	"s19"	"s5"	"s28"	"s1"	"s42"	true
"s44"	"s39"	"s23"	"s29"	"s21"	"s21"	"s22"	"s43"	"s41"	"s34"	"s41"	"s29"	"s24"	"s29"	"s35"	"s42"	"s39"	"s47"	"s49"	"s47"	"s38"	"s39"	"s47"	"s29"	"s24"	"s40"	"s27"	"s25"	"s18"	"s43"	"s42"	"s18"	"s39"	"s44"	"s6"	"s19"	"s30"	"s9"	"s8"	"s26"	"s27"	"s4"	"s1"	"s9"	"s2"	"s16"	"s2"	"s6"	"s24"	"s4"	true
"s6"	"s2"	"s27"	"s16"	"s16"	"s37"	"s16"	"s32"	"s38"	"s37"	"s47"	"s19"	"s25"	"s21"	"s32"	"s30"	"s35"	"s14"	"s9"	"s7"	"s48"	"s31"	"s34"	"s1"	"s42"	"s14"	"s32"	"s30"	"s35"	"s9"	"s24"	"s22"	"s12"	"s9"	"s46"	"s14"	"s25"	"s32"	"s32"	"s35"	"s42"	"s37"	"s27"	"s0"	"s9"	"s9"	"s44"	"s10"	"s28"	"s11"	true
"s15"	"s44"	"s29"	"s3"	"s37"	"s32"	"s29"	"s48"	"s0"	"s7"	"s17"	"s10"	"s2"	"s13"	"s8"	"s45"	"s18"	"s28"	"s9"	"s14"	"s33"	"s38"	"s24"	"s16"	"s3"	"s46"	"s18"	"s12"	"s21"	"s2"	"s44"	"s0"	"s10"	"s29"	"s18"	"s47"	"s18"	"s26"	"s34"	"s22"	"s34"	"s10"	"s32"	"s14"	"s16"	"s10"	"s11"	"s19"	"s14"	"s12"	false
"s27"	"s44"	"s6"	"s28"	"s28"	"s19"	"s26"	"s47"	"s16"	"s4"	"s49"	"s41"	"s22"	"s35"	"s7"	"s17"	"s0"	"s8"	"s12"	"s36"	"s40"	"s14"	"s4"	"s2"	"s38"	"s34"	"s12"	"s0"	"s26"	"s43"	"s26"	"s49"	"s4"	"s8"	"s7"	"s32"	"s33"	"s44"	"s9"	"s10"	"s8"	"s25"	"s18"	"s8"	"s7"	"s14"	"s16"	"s19"	"s13"	"s27"	true
"s44"	"s42"	"s48"	"s28"	"s30"	"s2"	"s0"	"s21"	"s33"	"s2"	"s17"	"s9"	"s24"	"s22"	"s34"	"s13"	"s17"	"s37"	"s33"	"s10"	"s28"	"s30"	"s18"	"s45"	"s37"	"s13"	"s10"	"s0"	"s2"	"s30"	"s27"	"s7"	"s28"	"s40"	"s8"	"s39"	"s43"	"s38"	"s42"	"s16"	"s36"	"s37"	"s37"	"s41"	"s29"	"s3"	"s48"	"s36"	"s45"	"s8"	false
"s0"	"s4"	"s27"	"s20"	"s31"	"s41"	"s35"	"s26"	"s41"	"s17"	"s3"	"s42"	"s28"	"s11"	"s30"	"s17"	"s37"	"s30"	"s4"	"s44"	"s33"	"s4"	"s43"	"s12"	"s21"	"s45"	"s13"	"s19"	"s47"	"s9"	"s20"	"s36"	"s11"	"s4"	"s42"	"s3"	"s26"	"s34"	"s38"	"s3"	"s22"	"s44"	"s44"	"s44"	"s4"	"s19"	"s37"	"s13"	"s49"	"s38"	true
"s49"	"s49"	"s2"	"s29"	"s2"	"s23"	"s1"	"s28"	"s5"	"s24"	"s19"	"s35"	"s48"	"s30"	"s22"	"s43"	"s22"	"s48"	"s17"	"s1"	"s40"	"s41"	"s35"	"s21"	"s10"	"s15"	"s18"	"s17"	"s36"	"s39"	"s13"	"s10"	"s14"	"s28"	"s48"	"s6"	"s15"	"s32"	"s8"	"s29"	"s15"	"s30"	"s46"	"s23"	"s32"	"s36"	"s4"	"s15"	"s48"	"s18"	false
"s43"	"s34"	"s9"	"s38"	"s28"	"s32"	"s47"	"s3"	"s8"	"s17"	"s2"	"s0"	"s18"	"s12"	"s11"	"s42"	"s48"	"s0"	"s20"	"s15"	"s1"	"s24"	"s40"	"s10"	"s11"	"s38"	"s24"	"s49"	"s38"	"s42"	"s21"	"s43"	"s12"	"s18"	"s2"	"s10"	"s2"	"s47"	"s10"	"s40"	"s18"	"s18"	"s34"	"s49"	"s17"	"s19"	"s31"	"s41"	"s27"	"s11"	true
"s21"	"s24"	"s12"	"s13"	"s21"	"s3"	"s28"	"s15"	"s33"	"s19"	"s5"	"s38"	"s6"	"s24"	"s45"	"s18"	"s34"	"s45"	"s18"	"s22"	"s20"	"s24"	"s4"	"s3"	"s32"	"s39"	"s5"	"s44"	"s37"	"s7"	"s22"	"s39"	"s31"	"s19"	"s47"	"s33"	"s27"	"s5"	"s32"	"s25"	"s36"	"s37"	"s28"	"s2"	"s16"	"s23"	"s5"	"s49"	"s5"	"s10"	true
"s6"	"s10"	"s2"	"s37"	"s26"	"s1"	"s6"	"s48"	"s37"	"s47"	"s40"	"s8"	"s44"	"s9"	"s1"	"s28"	"s48"	"s11"	"s14"	"s6"	"s43"	"s18"	"s41"	"s37"	"s18"	"s8"	"s21"	"s38"	"s14"	"s39"	"s39"	"s6"	"s25"	"s13"	"s16"	"s37"	"s45"	"s0"	"s17"	"s24"	"s44"	"s47"	"s41"	"s0"	"s2"	"s5"	"s13"	"s11"	"s9"	"s13"	true
"s39"	"s27"	"s44"	"s5"	"s19"	"s32"	"s44"	"s35"	"s11"	"s30"	"s5"	"s29"	"s45"	"s19"	"s2"	"s5"	"s5"	"s35"	"s26"	"s40"	"s46"	"s36"	"s37"	"s37"	"s30"	"s11"	"s42"	"s8"	"s21"	"s19"	"s35"	"s41"	"s6"	"s10"	"s4"	"s7"	"s43"	"s5"	"s36"	"s31"	"s36"	"s44"	"s34"	"s5"	"s16"	"s37"	"s37"	"s26"	"s44"	"s26"	false
"s1"	"s2"	"s15"	"s46"	"s46"	"s15"	"s23"	"s34"	"s41"	"s10"	"s22"	"s5"	"s41"	"s36"	"s37"	"s27"	"s36"	"s15"	"s8"	"s6"	"s20"	"s16"	"s7"	"s23"	"s17"	"s31"	"s48"	"s41"	"s31"	"s41"	"s47"	"s20"	"s16"	"s2"	"s28"	"s30"	"s0"	"s10"	"s37"	"s35"	"s35"	"s24"	"s46"	"s44"	"s34"	"s33"	"s26"	"s40"	"s31"	"s33"	false
"s29"	"s24"	"s9"	"s46"	"s25"	"s23"	"s6"	"s37"	"s19"	"s23"	"s45"	"s45"	"s38"	"s13"	"s46"	"s31"	"s47"	"s43"	"s47"	"s40"	"s4"	"s1"	"s36"	"s42"	"s29"	"s7"	"s44"	"s25"	"s7"	"s44"	"s45"	"s49"	"s25"	"s18"	"s8"	"s7"	"s49"	"s46"	"s19"	"s4"	"s26"	"s46"	"s33"	"s41"	"s39"	"s18"	"s43"	"s46"	"s7"	"s42"	true
"s46"	"s5"	"s2"	"s25"	"s33"	"s38"	"s42"	"s30"	"s24"	"s34"	"s44"	"s22"	"s27"	"s35"	"s17"	"s47"	"s3"	"s29"	"s5"	"s41"	"s48"	"s25"	"s0"	"s29"	"s45"	"s36"	"s29"	"s45"	"s40"	"s1"	"s43"	"s41"	"s33"	"s34"	"s15"	"s36"	"s31"	"s30"	"s30"	"s48"	"s10"	"s41"	"s25"	"s13"	"s46"	"s38"	"s1"	"s45"	"s0"	"s0"	true
"s27"	"s47"	"s11"	"s20"	"s0"	"s1"	"s38"	"s20"	"s29"	"s28"	"s47"	"s44"	"s6"	"s15"	"s35"	"s36"	"s43"	"s38"	"s42"	"s4"	"s48"	"s38"	"s34"	"s25"	"s32"	"s35"	"s23"	"s41"	"s49"	"s41"	"s30"	"s7"	"s27"	"s16"	"s25"	"s17"	"s19"	"s33"	"s35"	"s45"	"s6"	"s45"	"s14"	"s28"	"s40"	"s3"	"s48"	"s49"	"s47"	"s30"	false
"s10"	"s42"	"s45"	"s9"	"s23"	"s45"	"s24"	"s7"	"s12"	"s13"	"s5"	"s10"	"s24"	"s0"	"s32"	"s1"	"s8"	"s26"	"s30"	"s3"	"s10"	"s3"	"s2"	"s5"	"s30"	"s10"	"s32"	"s12"	"s29"	"s15"	"s49"	"s20"	"s1"	"s17"	"s42"	"s26"	"s46"	"s18"	"s42"	"s38"	"s24"	"s32"	"s48"	"s20"	"s45"	"s23"	"s30"	"s16"	"s16"	"s23"	false
"s2"	"s21"	"s13"	"s47"	"s7"	"s40"	"s12"	"s17"	"s13"	"s24"	"s16"	"s48"	"s26"	"s49"	"s7"	"s12"	"s40"	"s21"	"s10"	"s3"	"s30"	"s15"	"s4"	"s31"	"s9"	"s41"	"s0"	"s24"	"s1"	"s39"	"s49"	"s22"	"s33"	"s20"	"s17"	"s11"	"s34"	"s47"	"s43"	"s14"	"s33"	"s21"	"s47"	"s0"	"s47"	"s23"	"s37"	"s1"	"s20"	"s11"	false
"s49"	"s0"	"s14"	"s25"	"s14"	"s5"	"s8"	"s39"	"s0"	"s22"	"s17"	"s39"	"s18"	"s37"	"s27"	"s30"	"s32"	"s49"	"s26"	"s17"	"s1"	"s35"	"s8"	"s16"	"s12"	"s24"	"s19"	"s35"	"s41"	"s9"	"s7"	"s41"	"s45"	"s43"	"s17"	"s7"	"s17"	"s3"	"s28"	"s11"	"s37"	"s32"	"s22"	"s23"	"s42"	"s29"	"s17"	"s39"	"s0"	"s23"	false
"s49"	"s19"	"s5"	"s49"	"s14"	"s23"	"s36"	"s18"	"s43"	"s13"	"s41"	"s31"	"s23"	"s28"	"s24"	"s40"	"s38"	"s48"	"s11"	"s26"	"s15"	"s14"	"s31"	"s3"	"s36"	"s46"	"s40"	"s44"	"s24"	"s45"	"s9"	"s29"	"s34"	"s28"	"s27"	"s42"	"s39"	"s18"	"s43"	"s21"	"s39"	"s27"	"s41"	"s30"	"s40"	"s35"	"s39"	"s31"	"s22"	"s40"	false
"s40"	"s33"	"s28"	"s47"	"s31"	"s9"	"s47"	"s41"	"s48"	"s46"	"s11"	"s24"	"s46"	"s24"	"s25"	"s21"	"s0"	"s40"	"s3"	"s6"	"s20"	"s12"	"s27"	"s48"	"s46"	"s46"	"s25"	"s25"	"s42"	"s8"	"s7"	"s19"	"s47"	"s23"	"s8"	"s8"	"s34"	"s39"	"s44"	"s1"	"s17"	"s24"	"s24"	"s41"	"s49"	"s19"	"s14"	"s6"	"s4"	"s3"	true
"s33"	"s21"	"s16"	"s43"	"s3"	"s10"	"s7"	"s8"	"s44"	"s31"	"s28"	"s16"	"s28"	"s38"	"s40"	"s42"	"s6"	"s22"	"s7"	"s25"	"s20"	"s38"	"s6"	"s37"	"s34"	"s45"	"s42"	"s43"	"s2"	"s43"	"s18"	"s14"	"s39"	"s42"	"s4"	"s44"	"s31"	"s30"	"s9"	"s43"	"s23"	"s21"	"s31"	"s40"	"s35"	"s12"	"s25"	"s0"	"s22"	"s17"	false
"s25"	"s9"	"s13"	"s34"	"s3"	"s35"	"s14"	"s8"	"s19"	"s1"	"s10"	"s31"	"s48"	"s45"	"s16"	"s8"	"s26"	"s18"	"s37"	"s33"	"s2"	"s23"	"s31"	"s6"	"s21"	"s25"	"s2"	"s47"	"s21"	"s37"	"s47"	"s39"	"s31"	"s13"	"s17"	"s34"	"s43"	"s18"	"s47"	"s6"	"s46"	"s3"	"s12"	"s39"	"s21"	"s20"	"s48"	"s6"	"s43"	"s20"	false
"s11"	"s30"	"s30"	"s9"	"s20"	"s45"	"s40"	"s7"	"s38"	"s7"	"s38"	"s2"	"s44"	"s48"	"s3"	"s7"	"s14"	"s12"	"s19"	"s4"	"s48"	"s40"	"s41"	"s3"	"s27"	"s22"	"s37"	"s24"	"s38"	"s12"	"s37"	"s17"	"s39"	"s44"	"s45"	"s8"	"s36"	"s4"	"s39"	"s17"	"s48"	"s17"	"s11"	"s28"	"s22"	"s45"	"s35"	"s18"	"s45"	"s16"	false
"s22"	"s31"	"s48"	"s46"	"s48"	"s33"	"s3"	"s3"	"s42"	"s2"	"s41"	"s11"	"s37"	"s29"	"s34"	"s4"	"s24"	"s22"	"s29"	"s42"	"s17"	"s47"	"s31"	"s3"	"s14"	"s7"	"s2"	"s30"	"s5"	"s16"	"s47"	"s2"	"s30"	"s17"	"s4"	"s21"	"s41"	"s6"	"s42"	"s31"	"s37"	"s8"	"s6"	"s40"	"s47"	"s8"	"s39"	"s30"	"s36"	"s9"	false
"s46"	"s33"	"s30"	"s17"	"s46"	"s39"	"s10"	"s34"	"s15"	"s23"	"s39"	"s24"	"s19"	"s46"	"s37"	"s9"	"s19"	"s41"	"s10"	"s23"	"s31"	"s41"	"s47"	"s23"	"s33"	"s12"	"s48"	"s4"	"s38"	"s35"	"s47"	"s9"	"s16"	"s5"	"s35"	"s7"	"s1"	"s35"	"s10"	"s0"	"s34"	"s27"	"s20"	"s5"	"s28"	"s20"	"s9"	"s26"	"s46"	"s13"	false
"s27"	"s40"	"s22"	"s35"	"s3"	"s8"	"s5"	"s49"	"s15"	"s13"	"s35"	"s22"	"s24"	"s43"	"s24"	"s22"	"s28"	"s14"	"s9"	"s21"	"s9"	"s36"	"s42"	"s38"	"s19"	"s40"	"s29"	"s43"	"s31"	"s7"	"s20"	"s37"	"s1"	"s44"	"s20"	"s43"	"s20"	"s4"	"s16"	"s26"	"s23"	"s11"	"s15"	"s21"	"s23"	"s21"	"s40"	"s3"	"s13"	"s41"	false
"s7"	"s31"	"s46"	"s42"	"s37"	"s20"	"s24"	"s42"	"s45"	"s46"	"s7"	"s3"	"s41"	"s32"	"s1"	"s36"	"s4"	"s34"	"s0"	"s36"	"s8"	"s19"	"s29"	"s3"	"s36"	"s39"	"s8"	"s32"	"s42"	"s0"	"s15"	"s47"	"s3"	"s12"	"s10"	"s3"	"s48"	"s8"	"s8"	"s38"	"s12"	"s27"	"s32"	"s19"	"s45"	"s22"	"s33"	"s34"	"s39"	"s16"	false
"s14"	"s37"	"s47"	"s32"	"s49"	"s48"	"s10"	"s7"	"s36"	"s41"	"s25"	"s37"	"s7"	"s40"	"s24"	"s47"	"s31"	"s22"	"s30"	"s2"	"s23"	"s19"	"s1"	"s17"	"s14"	"s40"	"s10"	"s8"	"s14"	"s19"	"s26"	"s9"	"s6"	"s15"	"s28"	"s42"	"s45"	"s46"	"s10"	"s35"	"s9"	"s32"	"s35"	"s11"	"s14"	"s10"	"s13"	"s11"	"s47"	"s7"	false
"s24"	"s25"	"s14"	"s22"	"s11"	"s23"	"s35"	"s14"	"s27"	"s8"	"s12"	"s9"	"s12"	"s2"	"s42"	"s43"	"s1"	"s39"	"s2"	"s30"	"s7"	"s45"	"s25"	"s33"	"s9"	"s39"	"s8"	"s12"	"s19"	"s1"	"s39"	"s18"	"s9"	"s3"	"s33"	"s30"	"s8"	"s30"	"s49"	"s26"	"s32"	"s25"	"s7"	"s39"	"s38"	"s49"	"s13"	"s46"	"s42"	"s7"	true
"s39"	"s7"	"s27"	"s28"	"s19"	"s9"	"s20"	"s47"	"s49"	"s42"	"s18"	"s48"	"s41"	"s48"	"s47"	"s27"	"s33"	"s31"	"s10"	"s6"	"s31"	"s38"	"s31"	"s36"	"s41"	"s10"	"s7"	"s26"	"s16"	"s14"	"s43"	"s47"	"s34"	"s25"	"s7"	"s26"	"s33"	"s46"	"s9"	"s36"	"s41"	"s29"	"s4"	"s45"	"s5"	"s46"	"s48"	"s26"	"s2"	"s39"	false
"s26"	"s32"	"s19"	"s43"	"s4"	"s4"	"s26"	"s19"	"s16"	"s32"	"s16"	"s5"	"s9"	"s8"	"s19"	"s30"	"s48"	"s13"	"s13"	"s48"	"s45"	"s0"	"s43"	"s29"	"s20"	"s38"	"s12"	"s14"	"s16"	"s20"	"s12"	"s47"	"s12"	"s49"	"s33"	"s48"	"s30"	"s22"	"s5"	"s36"	"s22"	"s41"	"s30"	"s20"	"s48"	"s5"	"s47"	"s4"	"s30"	"s32"	false
"s47"	"s0"	"s31"	"s28"	"s18"	"s4"	"s21"	"s42"	"s3"	"s0"	"s11"	"s42"	"s26"	"s19"	"s17"	"s47"	"s35"	"s16"	"s12"	"s11"	"s33"	"s35"	"s30"	"s8"	"s49"	"s30"	"s49"	"s11"	"s12"	"s27"	"s10"	"s7"	"s39"	"s5"	"s19"	"s16"	"s13"	"s37"	"s20"	"s5"	"s33"	"s47"	"s30"	"s28"	"s45"	"s21"	"s26"	"s22"	"s20"	"s41"	true
"s0"	"s44"	"s0"	"s4"	"s3"	"s14"	"s11"	"s33"	"s25"	"s37"	"s1"	"s1"	"s8"	"s49"	"s28"	"s2"	"s18"	"s2"	"s27"	"s46"	"s6"	"s34"	"s19"	"s42"	"s44"	"s30"	"s3"	"s9"	"s0"	"s49"	"s31"	"s39"	"s1"	"s9"	"s14"	"s13"	"s48"	"s35"	"s15"	"s12"	"s31"	"s25"	"s8"	"s46"	"s49"	"s17"	"s38"	"s41"	"s43"	"s6"	false
