cap-shape	cap-surface	cap-color	bruises?	odor	gill-attachment	gill-spacing	gill-size	gill-color	stalk-shape	stalk-root	stalk-surface-above-ring	stalk-surface-below-ring		stalk-color-above-ring	veil-type	veil-color	ring-number	ring-type	spore-print-color	population	habitat	Class
"sf"	"sf"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"ss"	"ss"	"sp"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"sy"	"sd"	false
"sf"	"sf"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"ss"	"ss"	"sg"	"sg"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"sd"	false
"sf"	"sf"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sg"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"sy"	"sd"	false
"sx"	"sf"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"ss"	"ss"	"sp"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sx"	"sy"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"ss"	"ss"	"sg"	"sg"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sf"	"ss"	"sg"	"sf"	"sn"	"sf"	"sw"	"sb"	"sp"	"st"	"se"	"sf"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sk"	"ss"	"sg"	false
"sx"	"sy"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"ss"	"ss"	"sg"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"sy"	"sd"	false
"sf"	"sf"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"ss"	"ss"	"sg"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sx"	"sy"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"ss"	"ss"	"sg"	"sp"	"sp"	"sw"	"so"	"sp"	"sk"	"sy"	"sd"	false
"sx"	"sf"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"su"	"st"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"sv"	"sd"	false
"sf"	"sf"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"ss"	"ss"	"sw"	"sg"	"sp"	"sw"	"so"	"sp"	"sk"	"sy"	"sd"	false
"sx"	"sf"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"ss"	"ss"	"sp"	"sg"	"sp"	"sw"	"so"	"sp"	"sn"	"sv"	"sd"	false
"sx"	"sf"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sg"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"sv"	"sd"	false
"sx"	"sf"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"ss"	"ss"	"sw"	"sg"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"sd"	false
"sx"	"sf"	"sw"	"sf"	"sc"	"sf"	"sw"	"sn"	"sg"	"se"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"ss"	"sd"	true
"sx"	"sy"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"ss"	"ss"	"sp"	"sp"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sx"	"sf"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sw"	"sp"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"sd"	false
"sx"	"sy"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"ss"	"ss"	"sp"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sf"	"sf"	"sw"	"sf"	"sn"	"sf"	"sw"	"sb"	"sh"	"st"	"se"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sn"	"ss"	"sg"	false
"sx"	"sf"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sg"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sf"	"sf"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sw"	"sp"	"sp"	"sw"	"so"	"sp"	"sn"	"sv"	"sd"	false
"sx"	"sf"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"ss"	"ss"	"sp"	"sg"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sf"	"sy"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"ss"	"ss"	"sw"	"sp"	"sp"	"sw"	"so"	"sp"	"sk"	"sy"	"sd"	false
"sx"	"sf"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sp"	"sp"	"sp"	"sw"	"so"	"sp"	"sk"	"sy"	"sd"	false
"sx"	"sy"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sg"	"sg"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"sd"	false
"sx"	"sy"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sg"	"sg"	"sp"	"sw"	"so"	"sp"	"sn"	"sv"	"sd"	false
"sx"	"sf"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"sv"	"sd"	false
"sf"	"sy"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"sd"	false
"sf"	"sf"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"ss"	"ss"	"sp"	"sg"	"sp"	"sw"	"so"	"sp"	"sn"	"sv"	"sd"	false
"sx"	"sy"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"sv"	"sd"	false
"sx"	"sy"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"ss"	"ss"	"sg"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sx"	"sf"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sg"	"sp"	"sp"	"sw"	"so"	"sp"	"sn"	"sv"	"sd"	false
"sx"	"sf"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"ss"	"ss"	"sg"	"sp"	"sp"	"sw"	"so"	"sp"	"sn"	"sv"	"sd"	false
"sx"	"sf"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"ss"	"ss"	"sg"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"sy"	"sd"	false
"sf"	"sf"	"sn"	"sf"	"sn"	"sf"	"sw"	"sb"	"sn"	"st"	"se"	"sf"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sk"	"ss"	"sg"	false
"sx"	"sf"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"ss"	"ss"	"sw"	"sg"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sx"	"sy"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sg"	"sg"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sx"	"sy"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"su"	"st"	"sb"	"ss"	"ss"	"sp"	"sp"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"sd"	false
"sx"	"sf"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"ss"	"ss"	"sg"	"sp"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sx"	"sy"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sp"	"sg"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sf"	"sf"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"su"	"st"	"sb"	"ss"	"ss"	"sp"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"sd"	false
"sx"	"sy"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"su"	"st"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"sy"	"sd"	false
"sf"	"sf"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"ss"	"ss"	"sp"	"sg"	"sp"	"sw"	"so"	"sp"	"sn"	"sv"	"sd"	false
"sx"	"sf"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"su"	"st"	"sb"	"ss"	"ss"	"sp"	"sp"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"sd"	false
"sf"	"sf"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sw"	"sg"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"sd"	false
"sx"	"sy"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"ss"	"ss"	"sg"	"sp"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sx"	"sy"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"ss"	"ss"	"sw"	"sp"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sx"	"sy"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"ss"	"ss"	"sw"	"sp"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"sd"	false
"sx"	"sf"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"su"	"st"	"sb"	"ss"	"ss"	"sp"	"sp"	"sp"	"sw"	"so"	"sp"	"sk"	"sy"	"sd"	false
"sx"	"sf"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"su"	"st"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"sv"	"sd"	false
"sf"	"sf"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sp"	"sp"	"sp"	"sw"	"so"	"sp"	"sk"	"sy"	"sd"	false
"sx"	"sy"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"sd"	false
"sx"	"sf"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"ss"	"ss"	"sp"	"sp"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sf"	"sf"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"ss"	"ss"	"sw"	"sp"	"sp"	"sw"	"so"	"sp"	"sn"	"sv"	"sd"	false
"sf"	"sf"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sp"	"sp"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sx"	"sy"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"su"	"st"	"sb"	"ss"	"ss"	"sg"	"sp"	"sp"	"sw"	"so"	"sp"	"sk"	"sy"	"sd"	false
"sx"	"sf"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"su"	"st"	"sb"	"ss"	"ss"	"sp"	"sg"	"sp"	"sw"	"so"	"sp"	"sk"	"sy"	"sd"	false
"sx"	"sf"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"su"	"st"	"sb"	"ss"	"ss"	"sg"	"sg"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"sd"	false
"sx"	"sf"	"sp"	"sf"	"sc"	"sf"	"sw"	"sn"	"su"	"se"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"sd"	true
"sx"	"sy"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"ss"	"ss"	"sg"	"sg"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sx"	"sf"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"ss"	"ss"	"sw"	"sp"	"sp"	"sw"	"so"	"sp"	"sn"	"sv"	"sd"	false
"sf"	"ss"	"sn"	"sf"	"sn"	"sf"	"sw"	"sb"	"sp"	"st"	"se"	"sf"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sn"	"ss"	"sg"	false
"sx"	"sy"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"ss"	"ss"	"sp"	"sg"	"sp"	"sw"	"so"	"sp"	"sk"	"sy"	"sd"	false
"sx"	"sy"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"su"	"st"	"sb"	"ss"	"ss"	"sp"	"sp"	"sp"	"sw"	"so"	"sp"	"sk"	"sy"	"sd"	false
"sx"	"sf"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"su"	"st"	"sb"	"ss"	"ss"	"sp"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"sy"	"sd"	false
"sf"	"sf"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sp"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sx"	"sf"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"ss"	"ss"	"sg"	"sp"	"sp"	"sw"	"so"	"sp"	"sn"	"sv"	"sd"	false
"sx"	"sy"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"ss"	"ss"	"sg"	"sp"	"sp"	"sw"	"so"	"sp"	"sk"	"sy"	"sd"	false
"sx"	"sf"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"ss"	"ss"	"sg"	"sp"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sx"	"sf"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"su"	"st"	"sb"	"ss"	"ss"	"sp"	"sp"	"sp"	"sw"	"so"	"sp"	"sn"	"sv"	"sd"	false
"sf"	"sf"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sg"	"sp"	"sp"	"sw"	"so"	"sp"	"sn"	"sv"	"sd"	false
"sf"	"sf"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"ss"	"ss"	"sg"	"sg"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sx"	"sy"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"ss"	"ss"	"sg"	"sg"	"sp"	"sw"	"so"	"sp"	"sn"	"sv"	"sd"	false
"sx"	"sy"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"su"	"st"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sx"	"sy"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"ss"	"ss"	"sp"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"sd"	false
"sf"	"sf"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"ss"	"ss"	"sg"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"sy"	"sd"	false
"sx"	"sf"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"su"	"st"	"sb"	"ss"	"ss"	"sp"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sx"	"ss"	"sp"	"sf"	"sc"	"sf"	"sw"	"sn"	"su"	"se"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"ss"	"sd"	true
"sf"	"sy"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"ss"	"ss"	"sp"	"sp"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"sd"	false
"sx"	"sy"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"ss"	"ss"	"sg"	"sg"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"sd"	false
"sx"	"sy"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"su"	"st"	"sb"	"ss"	"ss"	"sg"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"sy"	"sd"	false
"sx"	"sy"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sg"	"sg"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"sd"	false
"sx"	"sf"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sg"	"sg"	"sp"	"sw"	"so"	"sp"	"sk"	"sy"	"sd"	false
"sx"	"sf"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sg"	"sp"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sx"	"sy"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"su"	"st"	"sb"	"ss"	"ss"	"sp"	"sp"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sx"	"sy"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"ss"	"ss"	"sp"	"sg"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sx"	"sy"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"su"	"st"	"sb"	"ss"	"ss"	"sg"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"sd"	false
"sx"	"sy"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"sd"	false
"sx"	"sy"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"ss"	"ss"	"sp"	"sg"	"sp"	"sw"	"so"	"sp"	"sn"	"sv"	"sd"	false
"sx"	"sy"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"su"	"st"	"sb"	"ss"	"ss"	"sp"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sx"	"sf"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"ss"	"ss"	"sp"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"sy"	"sd"	false
"sx"	"sf"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"ss"	"ss"	"sw"	"sp"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sx"	"sy"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"ss"	"ss"	"sw"	"sp"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sf"	"sf"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sg"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"sy"	"sd"	false
"sf"	"sf"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"ss"	"ss"	"sw"	"sp"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sf"	"sf"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"ss"	"ss"	"sg"	"sg"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sx"	"sy"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"ss"	"ss"	"sg"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sx"	"sy"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"ss"	"ss"	"sg"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"sv"	"sd"	false
"sx"	"ss"	"sw"	"sf"	"sn"	"sf"	"sw"	"sb"	"sk"	"st"	"se"	"ss"	"sf"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sk"	"ss"	"sg"	false
"sx"	"sy"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"ss"	"ss"	"sw"	"sp"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"sd"	false
"sx"	"sy"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sf"	"sf"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"su"	"st"	"sb"	"ss"	"ss"	"sp"	"sp"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"sd"	false
"sx"	"sf"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sw"	"sp"	"sp"	"sw"	"so"	"sp"	"sk"	"sy"	"sd"	false
"sf"	"sf"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sp"	"sg"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"sd"	false
"sx"	"ss"	"sg"	"sf"	"sc"	"sf"	"sc"	"sn"	"sn"	"se"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"sd"	true
"sf"	"sy"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"ss"	"ss"	"sp"	"sp"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"sd"	false
"sx"	"sy"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"ss"	"ss"	"sw"	"sg"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"sd"	false
"sx"	"sf"	"sn"	"sf"	"sn"	"sf"	"sw"	"sb"	"sk"	"st"	"se"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"se"	"sk"	"sa"	"sg"	false
"sx"	"sy"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"su"	"st"	"sb"	"ss"	"ss"	"sw"	"sg"	"sp"	"sw"	"so"	"sp"	"sk"	"sy"	"sd"	false
"sx"	"sf"	"sw"	"sf"	"sc"	"sf"	"sw"	"sn"	"su"	"se"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"sv"	"sd"	true
"sx"	"sy"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"ss"	"ss"	"sg"	"sp"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"sd"	false
"sf"	"sf"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"ss"	"ss"	"sp"	"sp"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"sd"	false
"sf"	"sf"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"su"	"st"	"sb"	"ss"	"ss"	"sw"	"sg"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"sd"	false
"sx"	"sy"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"ss"	"ss"	"sp"	"sp"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"sd"	false
"sf"	"sf"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"su"	"st"	"sb"	"ss"	"ss"	"sg"	"sg"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"sd"	false
"sx"	"sf"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sf"	"sy"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sg"	"sp"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"sd"	false
"sx"	"sy"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"ss"	"ss"	"sg"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sf"	"sy"	"sn"	"st"	"sn"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"ss"	"ss"	"sg"	"sp"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sx"	"sf"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sp"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"sv"	"sd"	false
"sx"	"sf"	"sg"	"sf"	"sf"	"sf"	"sc"	"sb"	"sh"	"se"	"sb"	"sk"	"sk"	"sn"	"sp"	"sp"	"sw"	"so"	"sl"	"sh"	"sy"	"sp"	true
"sx"	"sy"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
"sx"	"sy"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sw"	"st"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"sv"	"sd"	false
"sx"	"sf"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sn"	"st"	"sb"	"ss"	"ss"	"sp"	"sg"	"sp"	"sw"	"so"	"sp"	"sk"	"sy"	"sd"	false
"sx"	"sf"	"se"	"st"	"sn"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"ss"	"ss"	"sp"	"sp"	"sp"	"sw"	"so"	"sp"	"sk"	"sy"	"sd"	false
"sx"	"sf"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"ss"	"ss"	"sw"	"sw"	"sp"	"sw"	"so"	"sp"	"sk"	"sy"	"sd"	false
"sx"	"sf"	"sg"	"st"	"sn"	"sf"	"sc"	"sb"	"sp"	"st"	"sb"	"ss"	"ss"	"sw"	"sp"	"sp"	"sw"	"so"	"sp"	"sn"	"sy"	"sd"	false
