%
% ARFF data file, generated by KNIME
%
% Date: Thu Jun 22 10:41:11 CEST 2017
% User: guillaume
%

@RELATION DataTable
@ATTRIBUTE att0	STRING
@ATTRIBUTE att1	STRING
@ATTRIBUTE att2	STRING
@ATTRIBUTE att3	STRING
@ATTRIBUTE att4	STRING
@ATTRIBUTE att5	STRING
@ATTRIBUTE att6	STRING
@ATTRIBUTE att7	STRING
@ATTRIBUTE att8	STRING
@ATTRIBUTE att9	STRING
@ATTRIBUTE Class	{cortana,false}

@DATA
s194,s69,s13,s117,s147,s61,s64,s140,s165,s144,cortana
s129,s7,s54,s17,s44,s185,s183,s144,s140,s156,false
s192,s35,s101,s173,s45,s73,s58,s76,s198,s133,cortana
s93,s42,s144,s151,s174,s90,s177,s163,s4,s47,cortana
s87,s46,s34,s138,s25,s185,s117,s19,s128,s137,cortana
s74,s40,s133,s17,s193,s145,s111,s92,s40,s99,cortana
s171,s119,s110,s186,s63,s106,s153,s3,s190,s133,cortana
s134,s14,s10,s89,s151,s167,s125,s2,s137,s25,false
s11,s104,s89,s179,s113,s95,s133,s50,s139,s45,cortana
s175,s104,s94,s42,s22,s102,s125,s165,s119,s56,cortana
s191,s84,s113,s2,s104,s113,s99,s158,s3,s53,cortana
s157,s150,s80,s161,s142,s139,s128,s27,s123,s19,cortana
s73,s26,s11,s108,s187,s8,s11,s80,s112,s109,false
s132,s101,s140,s155,s25,s75,s170,s143,s136,s130,false
s177,s87,s6,s17,s141,s18,s56,s155,s19,s176,false
s163,s56,s11,s194,s63,s153,s97,s197,s103,s63,cortana
s100,s183,s91,s191,s110,s4,s58,s4,s49,s98,false
s46,s157,s186,s156,s99,s174,s110,s45,s140,s61,cortana
s19,s23,s31,s128,s196,s81,s55,s104,s4,s20,false
s26,s90,s124,s198,s140,s80,s141,s13,s155,s182,false
s73,s95,s110,s19,s165,s51,s59,s173,s80,s64,false
s74,s66,s161,s160,s24,s59,s116,s39,s119,s109,false
s32,s15,s144,s29,s185,s192,s111,s22,s179,s118,cortana
s113,s30,s122,s162,s57,s96,s149,s162,s76,s189,false
s61,s91,s180,s100,s97,s29,s104,s142,s132,s58,cortana
s172,s136,s172,s24,s55,s21,s71,s169,s193,s159,cortana
s195,s118,s41,s97,s44,s175,s32,s176,s109,s151,false
s174,s11,s106,s57,s177,s1,s155,s111,s49,s12,false
s56,s47,s39,s42,s175,s109,s184,s151,s50,s85,false
s62,s15,s161,s111,s48,s141,s36,s195,s35,s142,false
s148,s68,s99,s56,s5,s55,s99,s46,s44,s11,cortana
s133,s32,s60,s75,s131,s96,s74,s70,s31,s17,false
s181,s32,s165,s167,s54,s99,s2,s42,s41,s145,false
s56,s15,s178,s124,s151,s60,s198,s174,s95,s153,false
s124,s64,s89,s1,s10,s18,s57,s85,s128,s94,false
s50,s0,s46,s192,s61,s106,s191,s157,s178,s189,false
s192,s21,s183,s187,s195,s180,s81,s142,s47,s100,false
s15,s87,s90,s118,s35,s131,s23,s85,s142,s98,false
s52,s54,s18,s51,s139,s148,s190,s82,s109,s111,cortana
s1,s80,s143,s133,s39,s186,s82,s135,s45,s180,cortana
s101,s40,s22,s44,s140,s27,s31,s47,s78,s187,false
s75,s99,s146,s84,s126,s119,s103,s80,s115,s37,cortana
s65,s107,s28,s87,s22,s172,s74,s67,s95,s176,cortana
s76,s105,s25,s98,s42,s172,s43,s87,s76,s28,cortana
s49,s3,s192,s149,s179,s127,s177,s0,s163,s22,cortana
s139,s114,s8,s96,s77,s115,s73,s186,s157,s141,cortana
s155,s139,s194,s120,s125,s169,s30,s34,s42,s188,false
s44,s148,s150,s23,s10,s79,s143,s59,s30,s175,cortana
s73,s48,s68,s199,s125,s34,s55,s176,s157,s93,cortana
s132,s92,s35,s36,s161,s12,s155,s171,s115,s46,cortana
s66,s100,s162,s196,s101,s90,s0,s19,s20,s47,cortana
s50,s56,s137,s125,s53,s158,s119,s56,s45,s121,cortana
s129,s95,s97,s35,s41,s189,s133,s95,s89,s66,false
s169,s111,s143,s145,s47,s179,s183,s128,s53,s23,false
s60,s82,s166,s42,s198,s107,s174,s107,s112,s142,cortana
s71,s191,s159,s6,s48,s60,s98,s62,s53,s140,cortana
s65,s136,s164,s121,s59,s112,s41,s79,s167,s77,cortana
s145,s183,s73,s0,s193,s41,s126,s0,s10,s172,false
s158,s40,s192,s165,s80,s65,s63,s198,s149,s173,cortana
s93,s185,s45,s45,s23,s151,s154,s174,s165,s130,cortana
s167,s92,s121,s95,s192,s53,s145,s147,s58,s188,cortana
s66,s130,s67,s72,s132,s100,s120,s196,s113,s66,cortana
s80,s170,s14,s14,s162,s178,s156,s71,s151,s88,false
s57,s28,s79,s173,s175,s129,s126,s48,s139,s51,false
s74,s179,s179,s2,s149,s172,s123,s23,s106,s33,cortana
s12,s193,s51,s182,s89,s4,s150,s98,s182,s65,false
s50,s160,s166,s84,s199,s70,s196,s15,s80,s40,cortana
s130,s34,s124,s149,s156,s146,s142,s192,s92,s41,false
s182,s131,s15,s79,s185,s29,s171,s174,s73,s15,false
s173,s176,s4,s24,s149,s97,s184,s165,s111,s87,false
s10,s109,s154,s186,s197,s196,s129,s91,s18,s100,false
s16,s31,s179,s51,s71,s31,s199,s111,s130,s3,false
s167,s131,s179,s187,s74,s135,s39,s176,s43,s185,false
s186,s86,s183,s127,s140,s118,s167,s162,s195,s168,false
s181,s88,s59,s49,s106,s17,s9,s3,s35,s108,false
s10,s19,s38,s15,s86,s12,s20,s54,s129,s116,false
s120,s53,s92,s6,s123,s91,s26,s66,s9,s160,cortana
s31,s144,s174,s75,s151,s50,s151,s29,s24,s149,false
s111,s178,s100,s41,s26,s5,s112,s95,s124,s150,false
s117,s184,s164,s111,s130,s86,s147,s120,s75,s30,cortana
s43,s55,s162,s58,s132,s123,s55,s108,s176,s49,cortana
s5,s15,s109,s171,s88,s12,s110,s81,s115,s62,false
s185,s51,s117,s95,s115,s184,s85,s110,s20,s168,cortana
s8,s39,s199,s188,s23,s24,s85,s100,s169,s110,false
s81,s60,s98,s40,s4,s182,s116,s73,s37,s95,cortana
s126,s173,s35,s70,s75,s146,s158,s192,s141,s73,cortana
s77,s40,s125,s20,s181,s121,s41,s22,s37,s194,cortana
s161,s143,s136,s178,s155,s199,s123,s113,s104,s77,false
s13,s156,s38,s65,s131,s139,s145,s143,s90,s167,cortana
s98,s119,s50,s199,s48,s8,s99,s138,s170,s27,false
s133,s186,s74,s77,s162,s166,s141,s147,s127,s142,false
s26,s157,s153,s136,s170,s54,s66,s3,s161,s5,false
s142,s181,s188,s142,s23,s51,s78,s57,s139,s41,cortana
s1,s173,s88,s135,s184,s181,s52,s199,s46,s125,cortana
s159,s26,s156,s172,s111,s67,s34,s1,s45,s187,false
s156,s113,s48,s111,s58,s141,s49,s136,s187,s126,cortana
s151,s108,s15,s86,s45,s89,s129,s52,s181,s182,false
s118,s94,s141,s64,s174,s90,s132,s59,s98,s180,false
s140,s174,s198,s87,s17,s0,s37,s181,s152,s87,cortana
s87,s54,s104,s194,s89,s188,s18,s133,s118,s108,cortana
s199,s164,s57,s17,s10,s146,s120,s184,s60,s110,false
s183,s194,s22,s27,s69,s31,s168,s47,s174,s173,cortana
s186,s51,s164,s101,s156,s132,s62,s31,s47,s182,cortana
s136,s184,s177,s3,s22,s67,s199,s158,s4,s177,false
s185,s103,s185,s9,s186,s42,s45,s143,s65,s159,false
s103,s92,s33,s153,s42,s16,s25,s87,s198,s26,false
s157,s101,s156,s168,s24,s85,s132,s46,s80,s82,cortana
s110,s91,s64,s27,s52,s34,s10,s24,s144,s187,cortana
s33,s39,s52,s67,s153,s87,s21,s2,s135,s186,cortana
s12,s169,s19,s51,s179,s71,s112,s123,s188,s97,cortana
s22,s180,s89,s57,s14,s152,s185,s144,s51,s12,cortana
s175,s47,s68,s175,s117,s22,s196,s80,s117,s115,cortana
s58,s137,s168,s155,s153,s10,s150,s84,s9,s182,cortana
s173,s87,s67,s140,s20,s104,s50,s122,s39,s57,cortana
s20,s77,s70,s105,s128,s139,s149,s128,s59,s61,cortana
s192,s171,s57,s197,s21,s181,s77,s16,s181,s119,false
s116,s184,s109,s40,s73,s25,s121,s179,s29,s30,cortana
s127,s47,s158,s125,s108,s64,s116,s162,s159,s125,cortana
s5,s107,s134,s158,s0,s58,s169,s119,s164,s127,false
s152,s176,s75,s62,s155,s162,s174,s81,s148,s191,cortana
s30,s174,s65,s147,s15,s44,s161,s175,s22,s182,cortana
s187,s194,s145,s125,s25,s16,s199,s106,s182,s19,cortana
s189,s136,s111,s90,s108,s68,s129,s90,s194,s191,false
s55,s51,s16,s120,s6,s143,s25,s186,s13,s82,cortana
s161,s41,s128,s57,s36,s114,s90,s109,s165,s45,cortana
s150,s41,s6,s121,s184,s93,s90,s26,s195,s68,false
s62,s122,s88,s199,s181,s2,s99,s143,s199,s179,false
s198,s141,s20,s64,s66,s98,s42,s68,s174,s14,false
s66,s165,s78,s125,s61,s183,s38,s174,s93,s27,false
s28,s118,s175,s94,s138,s1,s111,s33,s172,s40,false
s132,s118,s119,s173,s1,s116,s85,s120,s195,s156,false
s109,s0,s5,s173,s90,s125,s85,s41,s199,s14,false
s55,s21,s131,s141,s184,s181,s151,s36,s94,s51,false
s51,s9,s105,s20,s73,s10,s45,s41,s52,s98,false
s21,s132,s93,s42,s46,s158,s78,s62,s77,s96,cortana
s13,s18,s11,s30,s63,s71,s137,s164,s75,s111,cortana
s129,s132,s163,s21,s190,s147,s138,s176,s42,s32,cortana
s168,s65,s28,s126,s93,s111,s75,s61,s54,s196,cortana
s147,s19,s43,s39,s12,s55,s114,s87,s135,s171,false
s69,s156,s180,s95,s146,s96,s144,s65,s97,s12,cortana
s84,s169,s140,s127,s62,s52,s162,s163,s161,s106,false
s23,s48,s18,s95,s72,s16,s111,s175,s19,s155,cortana
s71,s66,s139,s185,s155,s177,s12,s76,s146,s144,cortana
s98,s9,s132,s152,s192,s191,s134,s114,s185,s178,cortana
s155,s194,s67,s177,s55,s140,s124,s51,s122,s124,cortana
s108,s37,s143,s16,s163,s150,s169,s43,s100,s30,false
s123,s36,s172,s112,s24,s145,s77,s8,s138,s82,cortana
s145,s101,s125,s71,s187,s55,s53,s99,s7,s139,false
s71,s14,s16,s99,s143,s5,s16,s10,s188,s28,false
s186,s188,s183,s11,s5,s118,s78,s164,s186,s101,cortana
s87,s26,s133,s193,s85,s174,s94,s19,s99,s184,false
s30,s185,s167,s2,s11,s106,s39,s121,s30,s120,cortana
s182,s120,s162,s128,s110,s42,s184,s180,s127,s32,cortana
s165,s55,s19,s44,s102,s25,s12,s165,s4,s199,false
s39,s122,s126,s175,s17,s19,s9,s100,s88,s16,cortana
s125,s158,s174,s39,s95,s48,s150,s167,s22,s19,false
s173,s64,s90,s191,s43,s151,s3,s11,s164,s129,false
s27,s41,s29,s99,s191,s130,s70,s79,s84,s112,cortana
s6,s66,s91,s131,s17,s116,s193,s146,s7,s79,cortana
s47,s199,s51,s191,s196,s33,s40,s122,s180,s97,false
s38,s86,s60,s50,s41,s118,s77,s132,s44,s82,cortana
s186,s34,s183,s192,s122,s103,s8,s29,s36,s195,cortana
s37,s104,s56,s122,s90,s113,s127,s191,s128,s49,cortana
s78,s68,s101,s152,s47,s55,s55,s76,s23,s126,false
s27,s103,s177,s98,s32,s172,s88,s119,s96,s199,false
s176,s71,s139,s167,s90,s185,s8,s75,s148,s45,cortana
s2,s23,s47,s83,s158,s65,s84,s166,s23,s194,false
s156,s27,s81,s168,s23,s92,s99,s176,s153,s59,false
s53,s10,s155,s31,s91,s185,s37,s176,s160,s64,cortana
s79,s193,s36,s62,s103,s35,s85,s48,s25,s1,cortana
s81,s67,s156,s126,s165,s49,s130,s186,s48,s4,cortana
s197,s140,s12,s118,s130,s73,s194,s39,s40,s145,cortana
s33,s54,s34,s77,s167,s58,s92,s122,s126,s116,false
s40,s116,s23,s50,s143,s65,s142,s38,s135,s82,false
s113,s37,s58,s122,s52,s91,s106,s188,s133,s80,false
s45,s147,s6,s141,s181,s55,s7,s23,s135,s105,cortana
s86,s95,s81,s166,s180,s43,s157,s84,s51,s134,cortana
s24,s122,s193,s112,s0,s182,s186,s90,s159,s57,false
s43,s181,s72,s154,s176,s88,s41,s81,s143,s61,cortana
s159,s178,s147,s15,s20,s92,s92,s71,s83,s56,false
s165,s136,s81,s188,s150,s119,s133,s60,s96,s72,false
s178,s95,s139,s119,s120,s29,s156,s14,s0,s85,cortana
s49,s127,s28,s148,s188,s34,s84,s114,s180,s90,cortana
s18,s95,s25,s118,s106,s177,s151,s52,s143,s175,cortana
s184,s140,s81,s16,s159,s2,s160,s116,s193,s90,cortana
s50,s19,s36,s172,s45,s82,s151,s54,s46,s19,false
s111,s30,s199,s32,s154,s178,s41,s171,s147,s19,cortana
s53,s16,s80,s0,s25,s174,s195,s98,s188,s173,false
s147,s17,s124,s196,s21,s158,s104,s100,s194,s118,cortana
s165,s53,s47,s91,s88,s151,s37,s117,s0,s152,cortana
s54,s174,s197,s102,s149,s121,s5,s182,s83,s130,cortana
s106,s40,s106,s25,s77,s70,s63,s154,s81,s17,false
s143,s57,s121,s149,s127,s57,s32,s172,s83,s45,false
s112,s49,s150,s144,s73,s179,s181,s123,s119,s54,false
s17,s67,s78,s163,s150,s11,s37,s15,s51,s18,false
s181,s132,s149,s168,s62,s0,s33,s17,s8,s187,cortana
s89,s55,s92,s102,s82,s94,s70,s79,s77,s151,false
s101,s13,s104,s32,s23,s164,s96,s188,s167,s44,cortana
s180,s37,s21,s23,s184,s60,s117,s134,s138,s115,false
s107,s50,s40,s154,s145,s131,s126,s138,s14,s60,cortana
s185,s103,s84,s152,s170,s194,s65,s53,s56,s108,cortana
s64,s138,s63,s163,s195,s16,s84,s74,s174,s144,cortana
s120,s34,s85,s23,s143,s146,s114,s154,s106,s48,cortana
s11,s122,s94,s186,s175,s119,s125,s88,s180,s144,false
s124,s67,s113,s22,s11,s33,s164,s6,s174,s162,false
s16,s30,s105,s5,s153,s37,s76,s43,s127,s35,false
s24,s198,s186,s123,s174,s171,s78,s125,s196,s163,cortana
s141,s20,s14,s172,s174,s119,s59,s182,s47,s47,false
s132,s15,s156,s193,s87,s116,s90,s69,s87,s4,cortana
s94,s104,s151,s112,s144,s140,s133,s107,s125,s24,cortana
s10,s54,s6,s58,s175,s64,s31,s86,s135,s49,cortana
s135,s163,s74,s10,s183,s127,s20,s170,s9,s80,false
s135,s92,s62,s21,s69,s136,s67,s165,s67,s98,false
s86,s138,s6,s95,s34,s151,s115,s143,s99,s34,cortana
s81,s178,s152,s147,s14,s112,s18,s163,s89,s176,cortana
s188,s19,s171,s151,s119,s23,s142,s155,s62,s127,cortana
s22,s137,s97,s135,s33,s67,s33,s136,s29,s56,false
s92,s123,s191,s27,s127,s171,s154,s86,s67,s45,cortana
s66,s179,s156,s56,s134,s112,s183,s119,s39,s75,false
s194,s72,s123,s19,s20,s69,s164,s45,s9,s175,false
s53,s8,s119,s86,s53,s18,s5,s69,s113,s36,false
s117,s20,s83,s12,s69,s29,s137,s119,s108,s9,cortana
s106,s20,s55,s54,s10,s141,s76,s109,s194,s156,cortana
s86,s108,s160,s188,s60,s73,s30,s7,s130,s196,false
s187,s130,s161,s167,s186,s119,s1,s151,s106,s180,cortana
s73,s158,s61,s117,s19,s93,s82,s87,s104,s5,false
s69,s1,s178,s57,s191,s75,s127,s105,s152,s131,false
s120,s142,s100,s157,s138,s106,s149,s26,s7,s83,cortana
s192,s56,s85,s178,s5,s59,s74,s118,s4,s148,false
s165,s122,s96,s111,s117,s81,s92,s32,s36,s195,false
s124,s118,s96,s127,s17,s174,s32,s107,s121,s194,cortana
s174,s73,s125,s109,s3,s60,s10,s84,s115,s83,cortana
s59,s117,s75,s156,s104,s99,s118,s120,s29,s25,cortana
s21,s2,s100,s12,s182,s191,s190,s70,s107,s111,false
s146,s84,s156,s129,s1,s166,s15,s176,s106,s117,cortana
s138,s188,s7,s185,s58,s118,s104,s25,s77,s177,false
s80,s63,s35,s96,s100,s156,s68,s86,s187,s190,cortana
s159,s181,s188,s37,s186,s103,s124,s43,s84,s109,false
s125,s61,s37,s169,s69,s43,s93,s8,s112,s4,false
s195,s55,s142,s33,s63,s130,s40,s189,s137,s33,cortana
s44,s78,s74,s88,s75,s16,s187,s6,s78,s20,false
s90,s130,s192,s199,s2,s11,s135,s91,s81,s91,cortana
s173,s147,s124,s131,s73,s149,s42,s53,s126,s134,cortana
s27,s71,s122,s1,s116,s194,s73,s85,s83,s77,cortana
s94,s30,s163,s2,s177,s72,s69,s89,s28,s158,false
s15,s145,s5,s161,s56,s95,s106,s39,s154,s82,cortana
s25,s129,s10,s133,s7,s35,s179,s14,s135,s23,false
s85,s150,s61,s158,s94,s130,s165,s74,s31,s67,false
s60,s124,s192,s86,s111,s110,s133,s142,s152,s76,false
s133,s78,s2,s111,s59,s7,s86,s107,s158,s77,false
s117,s158,s38,s56,s96,s197,s186,s98,s123,s39,cortana
s183,s96,s136,s45,s105,s73,s109,s1,s183,s167,false
s25,s84,s21,s116,s105,s117,s176,s99,s186,s33,false
s136,s177,s63,s192,s128,s149,s81,s187,s176,s68,false
s160,s57,s140,s62,s139,s156,s155,s32,s52,s123,cortana
s188,s94,s37,s77,s107,s126,s54,s167,s34,s177,false
s131,s53,s165,s190,s166,s20,s173,s123,s170,s38,cortana
s33,s118,s100,s194,s185,s21,s126,s141,s109,s9,cortana
s54,s164,s51,s31,s9,s183,s110,s99,s100,s73,cortana
s126,s40,s124,s141,s190,s152,s79,s47,s3,s157,false
s173,s9,s120,s113,s63,s112,s41,s132,s131,s160,false
s152,s152,s101,s23,s63,s65,s12,s133,s46,s119,false
s34,s40,s112,s84,s111,s150,s149,s173,s151,s11,false
s72,s192,s166,s176,s72,s128,s114,s176,s67,s165,cortana
s182,s109,s83,s195,s102,s198,s180,s184,s146,s61,false
s90,s77,s1,s150,s38,s38,s48,s118,s97,s2,false
s35,s192,s29,s15,s5,s17,s78,s81,s62,s89,cortana
s28,s88,s162,s153,s83,s83,s61,s139,s155,s66,false
s22,s129,s62,s64,s188,s19,s49,s92,s111,s38,false
s58,s160,s67,s47,s103,s63,s24,s45,s188,s87,cortana
s196,s2,s37,s152,s63,s1,s0,s79,s162,s25,cortana
s65,s88,s119,s16,s182,s31,s50,s164,s6,s92,false
s17,s139,s89,s101,s90,s192,s37,s94,s113,s75,false
s80,s89,s72,s13,s125,s22,s98,s198,s25,s56,cortana
s80,s113,s82,s32,s151,s118,s3,s108,s64,s142,false
s66,s44,s7,s123,s135,s99,s57,s18,s84,s107,false
s83,s85,s34,s15,s194,s30,s25,s42,s169,s159,cortana
s15,s36,s2,s159,s22,s188,s52,s40,s178,s164,false
s55,s153,s118,s154,s85,s79,s179,s15,s9,s136,false
s47,s158,s149,s115,s183,s187,s55,s8,s19,s5,cortana
s65,s2,s101,s46,s96,s154,s15,s147,s46,s182,cortana
s86,s90,s163,s197,s85,s118,s158,s175,s75,s67,cortana
s34,s51,s35,s74,s31,s52,s114,s118,s167,s60,false
s192,s150,s8,s167,s194,s78,s82,s188,s149,s178,false
s57,s193,s0,s69,s163,s88,s43,s51,s159,s142,false
s197,s9,s164,s171,s197,s106,s77,s119,s4,s14,cortana
s19,s35,s67,s172,s124,s196,s77,s84,s76,s134,false
s80,s18,s82,s15,s41,s167,s126,s161,s172,s144,false
s199,s135,s110,s22,s12,s21,s150,s174,s86,s34,false
s159,s158,s38,s57,s165,s120,s77,s152,s23,s13,cortana
s41,s47,s25,s196,s20,s60,s112,s92,s9,s199,cortana
s157,s117,s105,s8,s194,s105,s39,s101,s114,s67,false
s129,s151,s31,s92,s90,s96,s55,s164,s136,s68,cortana
s104,s154,s41,s56,s146,s74,s41,s119,s31,s173,cortana
s31,s77,s21,s135,s106,s178,s156,s89,s77,s183,false
s66,s151,s23,s120,s7,s181,s90,s84,s128,s96,false
s142,s16,s85,s70,s74,s194,s96,s48,s172,s31,false
s61,s99,s151,s193,s72,s9,s158,s83,s98,s165,cortana
s141,s130,s99,s10,s89,s183,s149,s192,s164,s168,false
s87,s42,s99,s95,s48,s174,s116,s56,s41,s35,false
s45,s119,s188,s144,s104,s54,s177,s7,s111,s31,cortana
s11,s165,s184,s12,s53,s104,s117,s124,s70,s55,cortana
s182,s184,s18,s63,s101,s185,s174,s116,s198,s127,cortana
s64,s113,s39,s7,s72,s135,s54,s165,s4,s13,cortana
s161,s43,s148,s165,s105,s128,s64,s22,s65,s160,false
s90,s182,s108,s18,s169,s39,s98,s120,s132,s163,cortana
s24,s191,s10,s173,s38,s16,s132,s25,s145,s180,false
s89,s38,s39,s79,s137,s8,s131,s148,s67,s9,false
s91,s70,s4,s139,s105,s180,s65,s1,s116,s91,cortana
s195,s7,s11,s78,s168,s77,s146,s50,s56,s139,cortana
s104,s115,s66,s7,s187,s141,s38,s196,s108,s74,false
s156,s146,s21,s95,s100,s69,s49,s184,s182,s104,cortana
s184,s26,s155,s10,s110,s86,s81,s165,s101,s165,cortana
s13,s121,s59,s34,s47,s34,s120,s17,s88,s30,false
s178,s40,s94,s51,s123,s87,s176,s105,s12,s88,false
s74,s47,s134,s69,s140,s117,s160,s171,s199,s45,cortana
s90,s59,s101,s87,s82,s132,s17,s96,s31,s90,cortana
s72,s24,s28,s0,s144,s72,s2,s146,s130,s39,cortana
s21,s127,s179,s126,s194,s67,s181,s118,s36,s26,false
s173,s2,s168,s70,s188,s147,s3,s2,s9,s65,false
s55,s147,s180,s91,s28,s8,s0,s191,s23,s132,cortana
s77,s149,s95,s110,s22,s51,s98,s55,s199,s85,cortana
s171,s93,s81,s145,s36,s40,s179,s58,s161,s19,false
s170,s164,s71,s76,s176,s173,s32,s152,s40,s45,cortana
s128,s181,s48,s72,s165,s99,s110,s72,s117,s20,false
s187,s10,s43,s36,s9,s164,s135,s121,s150,s0,cortana
s150,s58,s86,s31,s114,s44,s73,s20,s84,s16,cortana
s41,s119,s136,s105,s14,s178,s41,s16,s113,s90,cortana
s54,s52,s59,s84,s148,s132,s195,s137,s140,s146,false
s42,s95,s15,s115,s67,s5,s43,s121,s190,s37,cortana
s2,s160,s96,s142,s83,s165,s195,s160,s160,s156,cortana
s194,s50,s107,s189,s165,s160,s135,s187,s91,s193,false
s168,s189,s53,s31,s156,s173,s163,s118,s150,s75,false
s174,s151,s139,s76,s198,s171,s49,s155,s45,s13,cortana
s130,s199,s4,s60,s85,s145,s165,s15,s73,s108,false
s145,s149,s29,s5,s149,s106,s82,s24,s180,s53,false
s50,s86,s142,s28,s102,s92,s116,s74,s137,s158,cortana
s33,s67,s82,s94,s193,s34,s165,s136,s71,s193,false
s184,s28,s16,s83,s85,s161,s147,s147,s103,s52,cortana
s27,s128,s48,s56,s16,s110,s70,s136,s126,s12,false
s3,s124,s138,s93,s41,s22,s178,s62,s160,s153,false
s50,s16,s65,s110,s187,s194,s57,s111,s136,s109,false
s64,s177,s106,s104,s142,s22,s136,s27,s1,s147,cortana
s53,s187,s145,s169,s79,s70,s55,s199,s117,s65,cortana
s193,s74,s194,s94,s73,s54,s41,s174,s56,s168,cortana
s17,s56,s163,s99,s166,s108,s123,s190,s180,s99,cortana
s163,s74,s48,s23,s109,s163,s109,s96,s2,s189,false
s77,s45,s46,s16,s75,s168,s57,s154,s145,s93,false
s142,s57,s7,s67,s37,s34,s27,s140,s15,s113,false
s44,s132,s65,s181,s30,s196,s158,s137,s138,s174,false
s92,s96,s156,s119,s181,s125,s110,s195,s36,s41,cortana
s138,s58,s174,s26,s161,s159,s13,s28,s138,s175,cortana
s105,s87,s74,s81,s1,s15,s195,s4,s142,s29,false
s49,s189,s16,s114,s166,s62,s26,s153,s166,s132,false
s32,s190,s147,s63,s23,s82,s70,s47,s113,s115,cortana
s128,s63,s129,s65,s54,s74,s82,s196,s147,s34,false
s1,s87,s142,s1,s19,s133,s174,s55,s154,s179,false
s100,s53,s74,s98,s137,s21,s115,s175,s79,s106,cortana
s2,s7,s140,s21,s51,s155,s107,s129,s58,s141,false
s198,s185,s143,s190,s168,s4,s121,s48,s124,s85,cortana
s139,s165,s104,s42,s4,s44,s77,s7,s17,s119,cortana
s149,s3,s140,s149,s80,s126,s128,s177,s31,s41,cortana
s105,s115,s27,s191,s46,s143,s179,s3,s197,s42,cortana
s55,s165,s102,s48,s121,s12,s128,s117,s102,s43,false
s37,s1,s113,s17,s2,s107,s149,s74,s124,s61,false
s195,s7,s17,s74,s58,s193,s193,s69,s142,s85,cortana
s68,s94,s44,s137,s117,s149,s66,s42,s145,s133,cortana
s84,s9,s64,s37,s190,s166,s30,s16,s43,s52,false
s2,s127,s199,s31,s90,s197,s136,s193,s42,s44,cortana
s177,s173,s33,s116,s175,s42,s87,s198,s85,s144,false
s64,s5,s164,s27,s79,s102,s50,s99,s22,s185,cortana
s13,s69,s198,s159,s107,s197,s5,s157,s186,s135,false
s38,s135,s133,s111,s102,s192,s67,s101,s105,s114,cortana
s131,s113,s174,s161,s16,s62,s34,s189,s135,s89,false
s129,s73,s86,s101,s97,s49,s16,s108,s127,s61,cortana
s157,s160,s17,s29,s10,s138,s41,s95,s99,s175,false
s122,s35,s138,s100,s25,s11,s46,s173,s33,s145,false
s138,s126,s183,s17,s13,s5,s103,s122,s31,s165,cortana
s147,s103,s23,s145,s80,s192,s145,s155,s105,s69,cortana
s163,s167,s108,s10,s38,s36,s38,s51,s105,s116,cortana
s160,s158,s34,s141,s167,s190,s67,s4,s186,s192,false
s99,s33,s11,s162,s105,s192,s73,s135,s18,s197,false
s55,s124,s25,s47,s131,s87,s140,s56,s15,s62,cortana
s89,s116,s60,s111,s156,s173,s5,s192,s174,s139,cortana
s46,s28,s3,s186,s66,s169,s38,s147,s146,s89,cortana
s51,s151,s87,s111,s141,s116,s127,s126,s39,s148,false
s190,s139,s132,s133,s191,s73,s42,s126,s120,s99,cortana
s24,s176,s138,s52,s169,s127,s56,s22,s165,s102,cortana
s130,s25,s35,s122,s172,s166,s102,s181,s46,s38,false
s44,s122,s1,s93,s82,s2,s67,s4,s133,s99,false
s81,s36,s186,s55,s128,s96,s131,s148,s127,s133,cortana
s38,s132,s19,s124,s155,s105,s95,s195,s65,s119,false
s52,s27,s1,s24,s29,s67,s138,s107,s162,s165,cortana
s78,s34,s39,s149,s77,s157,s46,s136,s83,s15,cortana
s169,s130,s193,s132,s80,s146,s134,s110,s180,s23,cortana
s104,s134,s186,s121,s141,s79,s31,s96,s8,s100,false
s162,s94,s169,s11,s114,s63,s74,s63,s153,s115,cortana
s28,s135,s121,s49,s40,s5,s0,s187,s122,s24,cortana
s144,s190,s180,s64,s68,s66,s194,s184,s152,s79,false
s177,s29,s12,s189,s88,s63,s196,s127,s107,s9,false
s181,s52,s4,s173,s133,s119,s60,s77,s0,s22,cortana
s85,s183,s47,s20,s107,s144,s168,s104,s195,s73,cortana
s24,s18,s22,s42,s14,s22,s65,s158,s175,s135,false
s22,s185,s96,s4,s52,s120,s50,s32,s17,s42,false
s85,s18,s114,s68,s96,s66,s125,s21,s198,s185,cortana
s156,s187,s76,s197,s152,s164,s74,s106,s122,s93,false
s53,s55,s139,s62,s133,s89,s60,s182,s107,s68,cortana
s23,s180,s66,s99,s63,s128,s19,s176,s131,s87,cortana
s46,s149,s138,s46,s72,s82,s184,s82,s138,s185,cortana
s53,s137,s124,s196,s195,s26,s60,s86,s29,s73,false
s98,s59,s121,s83,s135,s131,s123,s179,s87,s122,false
s20,s84,s53,s2,s138,s88,s93,s95,s90,s106,cortana
s195,s60,s172,s152,s47,s52,s164,s162,s19,s59,false
s85,s175,s192,s44,s78,s79,s135,s64,s83,s176,false
s109,s184,s1,s21,s22,s97,s62,s142,s0,s118,false
